9270.000000 0.000000
9280.000000 0.000683
9290.000000 0.000953
9300.000000 0.001363
9310.000000 0.001974
9320.000000 0.002881
9330.000000 0.003737
9340.000000 0.004138
9350.000000 0.004587
9360.000000 0.005139
9370.000000 0.005917
9380.000000 0.006903
9390.000000 0.008120
9400.000000 0.009813
9410.000000 0.012052
9420.000000 0.015092
9430.000000 0.019279
9440.000000 0.025152
9450.000000 0.033679
9460.000000 0.046296
9470.000000 0.065242
9480.000000 0.093740
9490.000000 0.135892
9500.000000 0.196072
9510.000000 0.276381
9520.000000 0.375175
9530.000000 0.486425
9540.000000 0.599615
9550.000000 0.703489
9560.000000 0.789430
9570.000000 0.853119
9580.000000 0.895166
9590.000000 0.920264
9600.000000 0.934010
9610.000000 0.941329
9620.000000 0.945798
9630.000000 0.949350
9640.000000 0.952638
9650.000000 0.955837
9660.000000 0.958832
9670.000000 0.961417
9680.000000 0.963368
9690.000000 0.964723
9700.000000 0.965480
9710.000000 0.965675
9720.000000 0.965482
9730.000000 0.965015
9740.000000 0.964450
9750.000000 0.963939
9760.000000 0.963597
9770.000000 0.963568
9780.000000 0.963895
9790.000000 0.964629
9800.000000 0.965764
9810.000000 0.967186
9820.000000 0.968915
9830.000000 0.970827
9840.000000 0.972760
9850.000000 0.974579
9860.000000 0.976300
9870.000000 0.977796
9880.000000 0.978963
9890.000000 0.979776
9900.000000 0.980321
9910.000000 0.980587
9920.000000 0.980727
9930.000000 0.980800
9940.000000 0.980783
9950.000000 0.980835
9960.000000 0.980998
9970.000000 0.981242
9980.000000 0.981524
9990.000000 0.981847
10000.000000 0.982237
10010.000000 0.982546
10020.000000 0.982733
10030.000000 0.982843
10040.000000 0.982757
10050.000000 0.982520
10060.000000 0.982234
10070.000000 0.981955
10080.000000 0.981622
10090.000000 0.981306
10100.000000 0.981089
10110.000000 0.980993
10120.000000 0.980992
10130.000000 0.981104
10140.000000 0.981347
10150.000000 0.981608
10160.000000 0.981826
10170.000000 0.982117
10180.000000 0.982244
10190.000000 0.982294
10200.000000 0.982304
10210.000000 0.982221
10220.000000 0.982049
10230.000000 0.981754
10240.000000 0.981464
10250.000000 0.981240
10260.000000 0.980888
10270.000000 0.980609
10280.000000 0.980321
10290.000000 0.980008
10300.000000 0.979735
10310.000000 0.979415
10320.000000 0.979022
10330.000000 0.978586
10340.000000 0.978116
10350.000000 0.977521
10360.000000 0.977008
10370.000000 0.976414
10380.000000 0.975680
10390.000000 0.974905
10400.000000 0.973930
10410.000000 0.972772
10420.000000 0.971301
10430.000000 0.969341
10440.000000 0.966817
10450.000000 0.963691
10460.000000 0.959851
10470.000000 0.955254
10480.000000 0.949991
10490.000000 0.944290
10500.000000 0.938369
10510.000000 0.932384
10520.000000 0.926500
10530.000000 0.921045
10540.000000 0.915789
10550.000000 0.910529
10560.000000 0.904592
10570.000000 0.896661
10580.000000 0.885129
10590.000000 0.867872
10600.000000 0.842558
10610.000000 0.806945
10620.000000 0.759187
10630.000000 0.698272
10640.000000 0.625207
10650.000000 0.542992
10660.000000 0.456291
10670.000000 0.370713
10680.000000 0.291565
10690.000000 0.222844
10700.000000 0.166705
10710.000000 0.123093
10720.000000 0.090564
10730.000000 0.067232
10740.000000 0.051032
10750.000000 0.040009
10760.000000 0.032374
10770.000000 0.026967
10780.000000 0.023163
10790.000000 0.020632
10800.000000 0.011820
10810.000000 0.007819
10820.000000 0.005229
10830.000000 0.003541
10840.000000 0.002426
10850.000000 0.001676
10860.000000 0.001171
10870.000000 0.000837
10880.000000 0.000596
10890.000000 0.000000
