wavelength_um,throughput
0.8,0.758224002050387
0.801661661661662,0.758399718062576
0.803323323323323,0.758632520901522
0.804984984984985,0.758903419481195
0.806646646646647,0.759143633005117
0.808308308308308,0.759363459822056
0.80996996996997,0.759607195837376
0.811631631631632,0.759893864510725
0.813293293293293,0.760197883312796
0.814954954954955,0.760476399079691
0.816616616616617,0.760788197301475
0.818278278278278,0.761100080737252
0.81993993993994,0.761412049398666
0.821601601601602,0.761724103297359
0.823263263263263,0.762036242444975
0.824924924924925,0.762377607099644
0.826586586586586,0.762714500198295
0.828248248248248,0.763008530433597
0.82990990990991,0.763306116114201
0.831571571571572,0.763618687267437
0.833233233233233,0.763931343740215
0.834894894894895,0.764208651288371
0.836556556556557,0.764484662280148
0.838218218218218,0.764720063201934
0.83987987987988,0.764975398881179
0.841541541541542,0.7652328010158
0.843203203203203,0.765494163033135
0.844864864864865,0.765773213819548
0.846526526526526,0.766019039372703
0.848188188188188,0.766292301331614
0.84984984984985,0.766513505961668
0.851511511511511,0.766752167581566
0.853173173173173,0.767007234797957
0.854834834834835,0.767278718496206
0.856496496496497,0.767533144295719
0.858158158158158,0.767773043179721
0.85981981981982,0.768012992046779
0.861481481481482,0.768252990902101
0.863143143143143,0.768493039750893
0.864804804804805,0.768733860255221
0.866466466466466,0.7689924843283
0.868128128128128,0.769268276571549
0.86978978978979,0.769515459653295
0.871451451451451,0.769768704568692
0.873113113113113,0.77001671729171
0.874774774774775,0.770274638450106
0.876436436436436,0.770538785986937
0.878098098098098,0.770783879021037
0.87975975975976,0.771035538320468
0.881421421421421,0.771239904059621
0.883083083083083,0.771480574668804
0.884744744744745,0.77167088566791
0.886406406406406,0.771885500853473
0.888068068068068,0.77212039683677
0.88972972972973,0.772371772707709
0.891391391391391,0.772614357920198
0.893053053053053,0.772830446680011
0.894714714714715,0.773042835176277
0.896376376376376,0.773286016753453
0.898038038038038,0.773545660748114
0.8996996996997,0.773805362856207
0.901361361361361,0.774065123084241
0.903023023023023,0.77433933857391
0.904684684684685,0.774580884945506
0.906346346346346,0.774834282978781
0.908008008008008,0.775104745325804
0.90966966966967,0.775376797258701
0.911331331331331,0.775662375224176
0.912992992992993,0.775907558106177
0.914654654654655,0.776186378670516
0.916316316316316,0.776410403900667
0.917977977977978,0.776682109743199
0.91963963963964,0.776961115821113
0.921301301301301,0.777252171480129
0.922962962962963,0.777520287572363
0.924624624624625,0.777762262904055
0.926286286286286,0.778009957609872
0.927947947947948,0.778274220747351
0.92960960960961,0.778553607959685
0.931271271271271,0.778833062027529
0.932932932932933,0.779112582958874
0.934594594594595,0.779360413666749
0.936256256256256,0.779575227725218
0.937917917917918,0.779803660339916
0.93957957957958,0.780036554011502
0.941241241241241,0.7802901790051
0.942902902902903,0.780572700821767
0.944564564564565,0.780818533865263
0.946226226226226,0.781076522469771
0.947887887887888,0.781281891368699
0.94954954954955,0.781540321484836
0.951211211211211,0.781786244458931
0.952872872872873,0.782042558152497
0.954534534534535,0.78230415846228
0.956196196196196,0.782565817104007
0.957857857857858,0.78280618714822
0.959519519519519,0.783016859782099
0.961181181181181,0.783244156296299
0.962842842842843,0.783487317680106
0.964504504504505,0.783730529385676
0.966166166166166,0.783939061007858
0.967827827827828,0.784160181225988
0.969489489489489,0.784371676882348
0.971151151151151,0.784555588313355
0.972812812812813,0.78475081222695
0.974474474474475,0.784968773116555
0.976136136136136,0.78517948651937
0.977797797797798,0.785396681198432
0.979459459459459,0.785566172296835
0.981121121121121,0.785772327386745
0.982782782782783,0.785961470885591
0.984444444444444,0.786178803212488
0.986106106106106,0.786391009054194
0.987767767767768,0.786607997331753
0.989429429429429,0.786807390785035
0.991091091091091,0.786976238064652
0.992752752752753,0.787149432514728
0.994414414414414,0.787337096459965
0.996076076076076,0.787524638588564
0.997737737737738,0.787674815060889
0.999399399399399,0.787825010623866
1.00106106106106,0.787931415057828
1.00272272272272,0.788025305432533
1.00438438438438,0.788098493963928
1.00604604604605,0.788154835256946
1.00770770770771,0.788211179235132
1.00936936936937,0.788255588453802
1.01103103103103,0.788255588453802
1.01269269269269,0.788255588453802
1.01435435435435,0.788255588453802
1.01601601601602,0.788255588453802
1.01767767767768,0.788255588453802
1.01933933933934,0.788255588453802
1.021001001001,0.788255588453802
1.02266266266266,0.788255588453802
1.02432432432432,0.788255588453802
1.02598598598599,0.788255588453802
1.02764764764765,0.788257094035469
1.02930930930931,0.788275876687625
1.03097097097097,0.788312822834925
1.03263263263263,0.788350390208129
1.03429429429429,0.788387958774842
1.03595595595596,0.788425528535079
1.03761761761762,0.788463099488861
1.03927927927928,0.788500671636207
1.04094094094094,0.788538244977136
1.0426026026026,0.788575819511667
1.04426426426426,0.788612237254187
1.04592592592593,0.788631025547484
1.04758758758759,0.788631993821956
1.04924924924925,0.788631993821956
1.05091091091091,0.788631993821956
1.05257257257257,0.788631993821956
1.05423423423423,0.788631993821956
1.0558958958959,0.788631993821956
1.05755755755756,0.788631993821956
1.05921921921922,0.788631993821956
1.06088088088088,0.788631993821956
1.06254254254254,0.788631993821956
1.0642042042042,0.788631993821956
1.06586586586587,0.788631993821956
1.06752752752753,0.788631993821956
1.06918918918919,0.788631993821956
1.07085085085085,0.788631993821956
1.07251251251251,0.788631993821956
1.07417417417417,0.788631993821956
1.07583583583584,0.788631993821956
1.0774974974975,0.788631993821956
1.07915915915916,0.788631993821956
1.08082082082082,0.788631993821956
1.08248248248248,0.788631993821956
1.08414414414414,0.788631993821956
1.08580580580581,0.788631993821956
1.08746746746747,0.788631993821956
