# wavelength_um,throughput
1.611999999999986555e+00,7.350472132840617512e-01
1.612999999999986445e+00,7.352554149456757004e-01
1.613999999999986334e+00,7.354636397515840196e-01
1.614999999999986224e+00,7.356718877003776136e-01
1.615999999999986114e+00,7.358801587906484976e-01
1.616999999999986004e+00,7.360884530209886867e-01
1.617999999999985894e+00,7.362967703899900851e-01
1.618999999999985784e+00,7.365051108962459292e-01
1.619999999999985674e+00,7.367134745383487893e-01
1.620999999999985564e+00,7.369218613148920127e-01
1.621999999999985453e+00,7.371302712244693911e-01
1.622999999999985343e+00,7.373387042656747159e-01
1.623999999999985233e+00,7.375471604371023338e-01
1.624999999999985123e+00,7.377556397373467023e-01
1.625999999999985013e+00,7.379641421650030564e-01
1.626999999999984903e+00,7.381726677186666308e-01
1.627999999999984793e+00,7.383812163969327713e-01
1.628999999999984682e+00,7.385897881983976010e-01
1.629999999999984572e+00,7.387983831216570207e-01
1.630999999999984462e+00,7.390070011653080417e-01
1.631999999999984352e+00,7.392156423279473421e-01
1.632999999999984242e+00,7.394243066081720439e-01
1.633999999999984132e+00,7.396329940045801576e-01
1.634999999999984022e+00,7.398417045157689165e-01
1.635999999999983912e+00,7.400504381403368859e-01
1.636999999999983801e+00,7.402591948768824093e-01
1.637999999999983691e+00,7.404679747240044962e-01
1.638999999999983581e+00,7.406767776803023784e-01
1.639999999999983471e+00,7.408856037443752873e-01
1.640999999999983361e+00,7.410944529148232318e-01
1.641999999999983251e+00,7.413033251902463316e-01
1.642999999999983141e+00,7.415122205692449286e-01
1.643999999999983030e+00,7.417211390504201418e-01
1.644999999999982920e+00,7.419300806323726460e-01
1.645999999999982810e+00,7.421390453137041154e-01
1.646999999999982700e+00,7.423480330930163351e-01
1.647999999999982590e+00,7.425570439689115343e-01
1.648999999999982480e+00,7.427660779399917201e-01
1.649999999999982370e+00,7.429751350048600100e-01
1.650999999999982260e+00,7.431842151621194104e-01
1.651999999999982149e+00,7.433933184103728165e-01
1.652999999999982039e+00,7.436024447482246780e-01
1.653999999999981929e+00,7.438115941742785564e-01
1.654999999999981819e+00,7.440207666871389014e-01
1.655999999999981709e+00,7.442299622854106067e-01
1.656999999999981599e+00,7.444391809676982330e-01
1.657999999999981489e+00,7.446484227326075622e-01
1.658999999999981378e+00,7.448576875787438212e-01
1.659999999999981268e+00,7.450669755047132359e-01
1.660999999999981158e+00,7.452762865091220323e-01
1.661999999999981048e+00,7.454856205905766586e-01
1.662999999999980938e+00,7.456949777476844510e-01
1.663999999999980828e+00,7.459043579790523015e-01
1.664999999999980718e+00,7.461137612832878796e-01
1.665999999999980608e+00,7.463231876589991876e-01
1.666999999999980497e+00,7.465326371047942278e-01
1.667999999999980387e+00,7.467421096192816687e-01
1.668999999999980277e+00,7.469516052010704010e-01
1.669999999999980167e+00,7.471611238487695372e-01
1.670999999999980057e+00,7.473706655609885230e-01
1.671999999999979947e+00,7.475802303363373591e-01
1.672999999999979837e+00,7.477898181734260463e-01
1.673999999999979726e+00,7.479994290708650295e-01
1.674999999999979616e+00,7.482090630272653087e-01
1.675999999999979506e+00,7.484187200412377727e-01
1.676999999999979396e+00,7.486284001113937547e-01
1.677999999999979286e+00,7.488381032363453649e-01
1.678999999999979176e+00,7.490478294147043803e-01
1.679999999999979066e+00,7.492575786450831332e-01
1.680999999999978956e+00,7.494673509260944000e-01
1.681999999999978845e+00,7.496771462563512900e-01
1.682999999999978735e+00,7.498869646344672457e-01
1.683999999999978625e+00,7.500968060590555986e-01
1.684999999999978515e+00,7.503066705287304572e-01
1.685999999999978405e+00,7.505165580421061522e-01
1.686999999999978295e+00,7.507264685977974583e-01
1.687999999999978185e+00,7.509364021944190393e-01
1.688999999999978074e+00,7.511463588305863359e-01
1.689999999999977964e+00,7.513563385049147891e-01
1.690999999999977854e+00,7.515663412160201728e-01
1.691999999999977744e+00,7.517763669625191492e-01
1.692999999999977634e+00,7.519864157430280471e-01
1.693999999999977524e+00,7.521964875561633068e-01
1.694999999999977414e+00,7.524065824005427006e-01
1.695999999999977303e+00,7.526167002747830015e-01
1.696999999999977193e+00,7.528268411775028701e-01
1.697999999999977083e+00,7.530370051073197457e-01
1.698999999999976973e+00,7.532471920628520667e-01
1.699999999999976863e+00,7.534574020427192709e-01
1.700999999999976753e+00,7.536676350455396856e-01
1.701999999999976643e+00,7.538778910699329705e-01
1.702999999999976533e+00,7.540881701145186744e-01
1.703999999999976422e+00,7.542984721779171231e-01
1.704999999999976312e+00,7.545087972587483094e-01
1.705999999999976202e+00,7.547191453556332252e-01
1.706999999999976092e+00,7.549295164671925296e-01
1.707999999999975982e+00,7.551399105920476584e-01
1.708999999999975872e+00,7.553503277288202700e-01
1.709999999999975762e+00,7.555607678761321333e-01
1.710999999999975651e+00,7.557712310326054617e-01
1.711999999999975541e+00,7.559817171968628013e-01
1.712999999999975431e+00,7.561922263675272537e-01
1.713999999999975321e+00,7.564027585432216982e-01
1.714999999999975211e+00,7.566133137225696803e-01
1.715999999999975101e+00,7.568238919041950785e-01
1.716999999999974991e+00,7.570344930867219935e-01
1.717999999999974881e+00,7.572451172687748588e-01
1.718999999999974770e+00,7.574557644489784414e-01
1.719999999999974660e+00,7.576664346259577298e-01
1.720999999999974550e+00,7.578771277983382681e-01
1.721999999999974440e+00,7.580878439647454892e-01
1.722999999999974330e+00,7.582985831238056029e-01
1.723999999999974220e+00,7.585093452741448194e-01
1.724999999999974110e+00,7.587201304143899039e-01
1.725999999999973999e+00,7.589309385431676214e-01
1.726999999999973889e+00,7.591417696591054032e-01
1.727999999999973779e+00,7.593526237608307916e-01
1.728999999999973669e+00,7.595635008469716620e-01
1.729999999999973559e+00,7.597744009161561118e-01
1.730999999999973449e+00,7.599853239670127936e-01
1.731999999999973339e+00,7.601962699981704707e-01
1.732999999999973229e+00,7.604072390082581290e-01
1.733999999999973118e+00,7.606182309959055310e-01
1.734999999999973008e+00,7.608292459597423285e-01
1.735999999999972898e+00,7.610402838983985063e-01
1.736999999999972788e+00,7.612513448105046043e-01
1.737999999999972678e+00,7.614624286946911624e-01
1.738999999999972568e+00,7.616735355495893867e-01
1.739999999999972458e+00,7.618846653738303720e-01
1.740999999999972347e+00,7.620958181660459907e-01
1.741999999999972237e+00,7.623069939248680038e-01
1.742999999999972127e+00,7.625181926489288387e-01
1.743999999999972017e+00,7.627294143368608115e-01
1.744999999999971907e+00,7.629406589872971267e-01
1.745999999999971797e+00,7.631519265988709888e-01
1.746999999999971687e+00,7.633632171702157132e-01
1.747999999999971577e+00,7.635745306999649484e-01
1.748999999999971466e+00,7.637858671867532312e-01
1.749999999999971356e+00,7.639972266292146541e-01
1.750999999999971246e+00,7.642086090259843090e-01
1.751999999999971136e+00,7.644200143756970656e-01
1.752999999999971026e+00,7.646314426769882377e-01
1.753999999999970916e+00,7.648428939284938055e-01
1.754999999999970806e+00,7.650543681288493048e-01
1.755999999999970695e+00,7.652658652766913816e-01
1.756999999999970585e+00,7.654773853706566822e-01
1.757999999999970475e+00,7.656889284093818526e-01
1.758999999999970365e+00,7.659004943915044272e-01
1.759999999999970255e+00,7.661120833156617183e-01
1.760999999999970145e+00,7.663236951804915931e-01
1.761999999999970035e+00,7.665353299846322521e-01
1.762999999999969925e+00,7.667469877267224510e-01
1.763999999999969814e+00,7.669586684054006120e-01
1.764999999999969704e+00,7.671703720193059350e-01
1.765999999999969594e+00,7.673820985670778416e-01
1.766999999999969484e+00,7.675938480473559755e-01
1.767999999999969374e+00,7.678056204587803135e-01
1.768999999999969264e+00,7.680174157999914986e-01
1.769999999999969154e+00,7.682292340696297295e-01
1.770999999999969043e+00,7.684410752663362043e-01
1.771999999999968933e+00,7.686529393887522321e-01
1.772999999999968823e+00,7.688648264355191220e-01
1.773999999999968713e+00,7.690767364052789601e-01
1.774999999999968603e+00,7.692886692966738327e-01
1.775999999999968493e+00,7.695006251083462701e-01
1.776999999999968383e+00,7.697126038389390246e-01
1.777999999999968272e+00,7.699246054870950706e-01
1.778999999999968162e+00,7.701366300514579377e-01
1.779999999999968052e+00,7.703486775306714884e-01
1.780999999999967942e+00,7.705607479233794743e-01
1.781999999999967832e+00,7.707728412282264241e-01
1.782999999999967722e+00,7.709849574438567554e-01
1.783999999999967612e+00,7.711970965689155522e-01
1.784999999999967502e+00,7.714092586020480091e-01
1.785999999999967391e+00,7.716214435418998763e-01
1.786999999999967281e+00,7.718336513871166815e-01
1.787999999999967171e+00,7.720458821363448410e-01
1.788999999999967061e+00,7.722581357882305486e-01
1.789999999999966951e+00,7.724704123414209977e-01
1.790999999999966841e+00,7.726827117945629375e-01
1.791999999999966731e+00,7.728950341463038942e-01
1.792999999999966620e+00,7.731073793952913942e-01
1.793999999999966510e+00,7.733197475401737409e-01
1.794999999999966400e+00,7.735321385795990157e-01
1.795999999999966290e+00,7.737445525122158552e-01
1.796999999999966180e+00,7.739569893366731179e-01
1.797999999999966070e+00,7.741694490516202176e-01
1.798999999999965960e+00,7.743819316557065680e-01
1.799999999999965850e+00,7.745944371475819157e-01
1.800999999999965739e+00,7.745944371475891321e-01
1.801999999999965629e+00,7.745944371475891321e-01
1.802999999999965519e+00,7.745944371475891321e-01
1.803999999999965409e+00,7.745944371475891321e-01
1.804999999999965299e+00,7.745944371475891321e-01
1.805999999999965189e+00,7.745944371475891321e-01
1.806999999999965079e+00,7.745944371475891321e-01
1.807999999999964968e+00,7.745944371475891321e-01
1.808999999999964858e+00,7.745944371475891321e-01
1.809999999999964748e+00,7.745944371475891321e-01
1.810999999999964638e+00,7.745944371475891321e-01
1.811999999999964528e+00,7.745944371475891321e-01
1.812999999999964418e+00,7.745944371475891321e-01
1.813999999999964308e+00,7.745944371475891321e-01
1.814999999999964198e+00,7.745944371475891321e-01
1.815999999999964087e+00,7.745944371475891321e-01
1.816999999999963977e+00,7.745944371475891321e-01
1.817999999999963867e+00,7.745944371475891321e-01
1.818999999999963757e+00,7.745944371475891321e-01
1.819999999999963647e+00,7.745944371475891321e-01
1.820999999999963537e+00,7.745944371475891321e-01
1.821999999999963427e+00,7.745944371475891321e-01
1.822999999999963316e+00,7.745944371475891321e-01
1.823999999999963206e+00,7.745944371475891321e-01
1.824999999999963096e+00,7.745944371475891321e-01
1.825999999999962986e+00,7.745944371475891321e-01
1.826999999999962876e+00,7.745944371475891321e-01
1.827999999999962766e+00,7.745944371475891321e-01
1.828999999999962656e+00,7.745944371475891321e-01
1.829999999999962546e+00,7.745944371475891321e-01
1.830999999999962435e+00,7.745944371475891321e-01
1.831999999999962325e+00,7.745944371475891321e-01
1.832999999999962215e+00,7.745944371475891321e-01
1.833999999999962105e+00,7.745944371475891321e-01
1.834999999999961995e+00,7.745944371475891321e-01
1.835999999999961885e+00,7.745944371475891321e-01
1.836999999999961775e+00,7.745944371475891321e-01
1.837999999999961664e+00,7.745944371475891321e-01
1.838999999999961554e+00,7.745944371475891321e-01
1.839999999999961444e+00,7.745944371475891321e-01
1.840999999999961334e+00,7.745944371475891321e-01
1.841999999999961224e+00,7.745944371475891321e-01
1.842999999999961114e+00,7.745944371475891321e-01
1.843999999999961004e+00,7.745944371475891321e-01
1.844999999999960894e+00,7.745944371475891321e-01
1.845999999999960783e+00,7.745944371475891321e-01
1.846999999999960673e+00,7.745944371475891321e-01
1.847999999999960563e+00,7.745944371475891321e-01
1.848999999999960453e+00,7.745944371475891321e-01
1.849999999999960343e+00,7.745944371475891321e-01
1.850999999999960233e+00,7.745944371475891321e-01
1.851999999999960123e+00,7.745944371475891321e-01
1.852999999999960012e+00,7.745944371475891321e-01
1.853999999999959902e+00,7.745944371475891321e-01
1.854999999999959792e+00,7.745944371475891321e-01
1.855999999999959682e+00,7.745944371475891321e-01
1.856999999999959572e+00,7.745944371475891321e-01
1.857999999999959462e+00,7.745944371475891321e-01
1.858999999999959352e+00,7.745944371475891321e-01
1.859999999999959241e+00,7.745944371475891321e-01
1.860999999999959131e+00,7.745944371475891321e-01
1.861999999999959021e+00,7.745944371475891321e-01
1.862999999999958911e+00,7.745944371475891321e-01
1.863999999999958801e+00,7.745944371475891321e-01
1.864999999999958691e+00,7.745944371475891321e-01
1.865999999999958581e+00,7.745944371475891321e-01
1.866999999999958471e+00,7.745944371475891321e-01
1.867999999999958360e+00,7.745944371475891321e-01
1.868999999999958250e+00,7.745944371475891321e-01
1.869999999999958140e+00,7.745944371475891321e-01
1.870999999999958030e+00,7.745944371475891321e-01
1.871999999999957920e+00,7.745944371475891321e-01
1.872999999999957810e+00,7.745944371475891321e-01
1.873999999999957700e+00,7.745944371475891321e-01
1.874999999999957589e+00,7.745944371475891321e-01
1.875999999999957479e+00,7.745944371475891321e-01
1.876999999999957369e+00,7.745944371475891321e-01
1.877999999999957259e+00,7.745944371475891321e-01
1.878999999999957149e+00,7.745944371475891321e-01
1.879999999999957039e+00,7.745944371475891321e-01
1.880999999999956929e+00,7.745944371475891321e-01
1.881999999999956819e+00,7.745944371475891321e-01
1.882999999999956708e+00,7.745944371475891321e-01
1.883999999999956598e+00,7.745944371475891321e-01
1.884999999999956488e+00,7.745944371475891321e-01
1.885999999999956378e+00,7.745944371475891321e-01
1.886999999999956268e+00,7.745944371475891321e-01
1.887999999999956158e+00,7.745944371475891321e-01
1.888999999999956048e+00,7.745944371475891321e-01
1.889999999999955937e+00,7.745944371475891321e-01
1.890999999999955827e+00,7.745944371475891321e-01
1.891999999999955717e+00,7.745944371475891321e-01
1.892999999999955607e+00,7.745944371475891321e-01
1.893999999999955497e+00,7.745944371475891321e-01
1.894999999999955387e+00,7.745944371475891321e-01
1.895999999999955277e+00,7.745944371475891321e-01
1.896999999999955167e+00,7.745944371475891321e-01
1.897999999999955056e+00,7.745944371475891321e-01
1.898999999999954946e+00,7.745944371475891321e-01
1.899999999999954836e+00,7.745944371475891321e-01
1.900999999999954726e+00,7.745944371475891321e-01
1.901999999999954616e+00,7.745944371475891321e-01
1.902999999999954506e+00,7.745944371475891321e-01
1.903999999999954396e+00,7.745944371475891321e-01
1.904999999999954285e+00,7.745944371475891321e-01
1.905999999999954175e+00,7.745944371475891321e-01
1.906999999999954065e+00,7.745944371475891321e-01
1.907999999999953955e+00,7.745944371475891321e-01
1.908999999999953845e+00,7.745944371475891321e-01
1.909999999999953735e+00,7.745944371475891321e-01
1.910999999999953625e+00,7.745944371475891321e-01
1.911999999999953515e+00,7.745944371475891321e-01
1.912999999999953404e+00,7.745944371475891321e-01
1.913999999999953294e+00,7.745944371475891321e-01
1.914999999999953184e+00,7.745944371475891321e-01
1.915999999999953074e+00,7.745944371475891321e-01
1.916999999999952964e+00,7.745944371475891321e-01
1.917999999999952854e+00,7.745944371475891321e-01
1.918999999999952744e+00,7.745944371475891321e-01
1.919999999999952633e+00,7.745944371475891321e-01
1.920999999999952523e+00,7.745944371475891321e-01
1.921999999999952413e+00,7.745944371475891321e-01
1.922999999999952303e+00,7.745944371475891321e-01
1.923999999999952193e+00,7.745944371475891321e-01
1.924999999999952083e+00,7.745944371475891321e-01
1.925999999999951973e+00,7.745944371475891321e-01
1.926999999999951863e+00,7.745944371475891321e-01
1.927999999999951752e+00,7.745944371475891321e-01
1.928999999999951642e+00,7.745944371475891321e-01
1.929999999999951532e+00,7.745944371475891321e-01
1.930999999999951422e+00,7.745944371475891321e-01
1.931999999999951312e+00,7.745944371475891321e-01
1.932999999999951202e+00,7.745944371475891321e-01
1.933999999999951092e+00,7.745944371475891321e-01
1.934999999999950981e+00,7.745944371475891321e-01
1.935999999999950871e+00,7.745944371475891321e-01
1.936999999999950761e+00,7.745944371475891321e-01
1.937999999999950651e+00,7.745944371475891321e-01
1.938999999999950541e+00,7.745944371475891321e-01
1.939999999999950431e+00,7.745944371475891321e-01
1.940999999999950321e+00,7.745944371475891321e-01
1.941999999999950210e+00,7.745944371475891321e-01
1.942999999999950100e+00,7.745944371475891321e-01
1.943999999999949990e+00,7.745944371475891321e-01
1.944999999999949880e+00,7.745944371475891321e-01
1.945999999999949770e+00,7.745944371475891321e-01
1.946999999999949660e+00,7.745944371475891321e-01
1.947999999999949550e+00,7.745944371475891321e-01
1.948999999999949440e+00,7.745944371475891321e-01
1.949999999999949329e+00,7.745944371475891321e-01
1.950999999999949219e+00,7.745944371475891321e-01
1.951999999999949109e+00,7.745944371475891321e-01
1.952999999999948999e+00,7.745944371475891321e-01
1.953999999999948889e+00,7.745944371475891321e-01
1.954999999999948779e+00,7.745944371475891321e-01
1.955999999999948669e+00,7.745944371475891321e-01
1.956999999999948558e+00,7.745944371475891321e-01
1.957999999999948448e+00,7.745944371475891321e-01
1.958999999999948338e+00,7.745944371475891321e-01
1.959999999999948228e+00,7.745944371475891321e-01
1.960999999999948118e+00,7.745944371475891321e-01
1.961999999999948008e+00,7.745944371475891321e-01
1.962999999999947898e+00,7.745944371475891321e-01
1.963999999999947788e+00,7.745944371475891321e-01
1.964999999999947677e+00,7.745944371475891321e-01
1.965999999999947567e+00,7.745944371475891321e-01
1.966999999999947457e+00,7.745944371475891321e-01
1.967999999999947347e+00,7.745944371475891321e-01
1.968999999999947237e+00,7.745944371475891321e-01
1.969999999999947127e+00,7.745944371475891321e-01
1.970999999999947017e+00,7.745944371475891321e-01
1.971999999999946906e+00,7.745944371475891321e-01
1.972999999999946796e+00,7.745944371475891321e-01
1.973999999999946686e+00,7.745944371475891321e-01
1.974999999999946576e+00,7.745944371475891321e-01
1.975999999999946466e+00,7.745944371475891321e-01
1.976999999999946356e+00,7.745944371475891321e-01
1.977999999999946246e+00,7.745944371475891321e-01
1.978999999999946136e+00,7.745944371475891321e-01
1.979999999999946025e+00,7.745944371475891321e-01
1.980999999999945915e+00,7.745944371475891321e-01
1.981999999999945805e+00,7.745944371475891321e-01
1.982999999999945695e+00,7.745944371475891321e-01
1.983999999999945585e+00,7.745944371475891321e-01
1.984999999999945475e+00,7.745944371475891321e-01
1.985999999999945365e+00,7.745944371475891321e-01
1.986999999999945254e+00,7.745944371475891321e-01
1.987999999999945144e+00,7.745944371475891321e-01
1.988999999999945034e+00,7.745944371475891321e-01
1.989999999999944924e+00,7.745944371475891321e-01
1.990999999999944814e+00,7.745944371475891321e-01
1.991999999999944704e+00,7.745944371475891321e-01
1.992999999999944594e+00,7.745944371475891321e-01
1.993999999999944484e+00,7.745944371475891321e-01
1.994999999999944373e+00,7.745944371475891321e-01
1.995999999999944263e+00,7.745944371475891321e-01
1.996999999999944153e+00,7.745944371475891321e-01
1.997999999999944043e+00,7.745944371475891321e-01
1.998999999999943933e+00,7.745944371475891321e-01
1.999999999999943823e+00,7.745944371475891321e-01
2.000999999999943491e+00,7.745944371475891321e-01
2.001999999999943824e+00,7.745944371475891321e-01
2.002999999999943270e+00,7.745944371475891321e-01
2.003999999999943604e+00,7.745944371475891321e-01
2.004999999999943050e+00,7.745944371475891321e-01
2.005999999999943384e+00,7.745944371475891321e-01
2.006999999999942830e+00,7.745944371475891321e-01
2.007999999999943164e+00,7.745944371475891321e-01
2.008999999999942609e+00,7.745944371475891321e-01
2.009999999999942943e+00,7.745944371475891321e-01
2.010999999999942389e+00,7.745944371475891321e-01
2.011999999999942723e+00,7.745944371475891321e-01
2.012999999999942169e+00,7.745944371475891321e-01
2.013999999999942503e+00,7.745944371475891321e-01
2.014999999999941949e+00,7.745944371475891321e-01
2.015999999999942283e+00,7.745944371475891321e-01
2.016999999999941728e+00,7.745944371475891321e-01
2.017999999999942062e+00,7.745944371475891321e-01
2.018999999999941508e+00,7.745944371475891321e-01
2.019999999999941842e+00,7.745944371475891321e-01
2.020999999999941288e+00,7.745944371475891321e-01
2.021999999999941622e+00,7.745944371475891321e-01
2.022999999999941068e+00,7.745944371475891321e-01
2.023999999999941402e+00,7.745944371475891321e-01
2.024999999999940847e+00,7.745944371475891321e-01
2.025999999999941181e+00,7.745944371475891321e-01
2.026999999999940627e+00,7.745944371475891321e-01
2.027999999999940961e+00,7.745944371475891321e-01
2.028999999999940407e+00,7.745944371475891321e-01
2.029999999999940741e+00,7.745944371475891321e-01
2.030999999999940187e+00,7.745944371475891321e-01
2.031999999999940520e+00,7.745944371475891321e-01
2.032999999999939966e+00,7.745944371475891321e-01
2.033999999999940300e+00,7.745944371475891321e-01
2.034999999999939746e+00,7.745944371475891321e-01
2.035999999999940080e+00,7.745944371475891321e-01
2.036999999999939526e+00,7.745944371475891321e-01
2.037999999999939860e+00,7.745944371475891321e-01
2.038999999999939305e+00,7.745944371475891321e-01
2.039999999999939639e+00,7.745944371475891321e-01
2.040999999999939085e+00,7.745944371475891321e-01
2.041999999999939419e+00,7.745944371475891321e-01
2.042999999999938865e+00,7.745944371475891321e-01
2.043999999999939199e+00,7.745944371475891321e-01
2.044999999999938645e+00,7.745944371475891321e-01
2.045999999999938979e+00,7.745944371475891321e-01
2.046999999999938424e+00,7.745944371475891321e-01
2.047999999999938758e+00,7.745944371475891321e-01
2.048999999999938204e+00,7.745944371475891321e-01
2.049999999999938538e+00,7.745944371475891321e-01
2.050999999999937984e+00,7.745944371475891321e-01
2.051999999999938318e+00,7.745944371475891321e-01
2.052999999999937764e+00,7.745944371475891321e-01
2.053999999999938098e+00,7.745944371475891321e-01
2.054999999999937543e+00,7.745944371475891321e-01
2.055999999999937877e+00,7.745944371475891321e-01
2.056999999999937323e+00,7.745944371475891321e-01
2.057999999999937657e+00,7.745944371475891321e-01
2.058999999999937103e+00,7.745944371475891321e-01
2.059999999999937437e+00,7.745944371475891321e-01
2.060999999999936882e+00,7.745944371475891321e-01
2.061999999999937216e+00,7.745944371475891321e-01
2.062999999999936662e+00,7.745944371475891321e-01
2.063999999999936996e+00,7.745944371475891321e-01
2.064999999999936442e+00,7.745944371475891321e-01
2.065999999999936776e+00,7.745944371475891321e-01
2.066999999999936222e+00,7.745944371475891321e-01
2.067999999999936556e+00,7.745944371475891321e-01
2.068999999999936001e+00,7.745944371475891321e-01
2.069999999999936335e+00,7.745944371475891321e-01
2.070999999999935781e+00,7.745944371475891321e-01
