#sep[lam/D]  Contrast:   X          Y             Diag.
0 1.71585e-08 1.71585e-08 1.71585e-08
1 6.57973e-08 4.79389e-08 6.68185e-08
2 8.62735e-08 4.55972e-08 8.0545e-08
3 9.91573e-08 4.31751e-08 8.72695e-08
4 1.0729e-07 4.1117e-08 9.156e-08
5 1.12712e-07 3.94145e-08 9.42843e-08
6 1.16548e-07 3.79896e-08 9.66465e-08
7 1.19616e-07 3.67882e-08 9.83052e-08
8 1.22413e-07 3.57545e-08 9.99243e-08
9 1.24656e-07 3.48693e-08 1.01152e-07
10 1.26378e-07 3.40524e-08 1.02288e-07
11 1.27794e-07 3.33479e-08 1.03155e-07
12 1.29257e-07 3.27075e-08 1.04103e-07
13 1.30607e-07 3.21254e-08 1.04733e-07
14 1.31715e-07 3.16007e-08 1.05642e-07
15 1.32641e-07 3.11209e-08 1.06259e-07
16 1.33521e-07 3.06708e-08 1.0679e-07
17 1.34348e-07 3.0256e-08 1.07371e-07
18 1.35205e-07 2.98664e-08 1.07838e-07
19 1.35809e-07 2.95194e-08 1.08442e-07
20 1.36517e-07 2.91788e-08 1.08808e-07
21 1.37323e-07 2.88567e-08 1.09529e-07
22 1.37988e-07 2.85504e-08 1.09731e-07
23 1.38464e-07 2.8279e-08 1.1036e-07
24 1.38928e-07 2.79985e-08 1.10678e-07
25 1.39475e-07 2.77464e-08 1.11294e-07
26 1.40244e-07 2.7501e-08 1.11795e-07
27 1.40898e-07 2.72714e-08 1.12407e-07
28 1.4124e-07 2.70546e-08 1.12647e-07
29 1.4159e-07 2.68417e-08 1.13209e-07
30 1.42169e-07 2.66467e-08 1.13531e-07
31 1.42748e-07 2.64555e-08 1.14166e-07
32 1.43248e-07 2.62672e-08 1.14619e-07
33 1.4369e-07 2.60889e-08 1.15279e-07
34 1.4412e-07 2.59182e-08 1.15465e-07
35 1.44587e-07 2.57531e-08 1.16106e-07
36 1.45029e-07 2.55964e-08 1.1653e-07
37 1.4534e-07 2.54377e-08 1.17171e-07
38 1.45929e-07 2.53041e-08 1.17814e-07
39 1.46655e-07 2.51604e-08 1.18446e-07
40 1.47099e-07 2.50491e-08 1.18721e-07
41 1.47426e-07 2.48825e-08 1.19259e-07
42 1.4786e-07 2.47535e-08 1.19726e-07
43 1.4862e-07 2.46332e-08 1.20178e-07
44 1.49836e-07 2.4497e-08 1.20958e-07
45 1.51029e-07 2.43835e-08 1.21356e-07
46 1.51773e-07 2.42718e-08 1.21659e-07
47 1.52687e-07 2.41553e-08 1.21987e-07
48 1.53942e-07 2.40391e-08 1.22489e-07
49 1.55106e-07 2.39289e-08 1.22747e-07
50 1.56334e-07 2.38309e-08 1.23573e-07
