#sep[lam/D]  Contrast:   X          Y             Diag.
0 2.13182e-06 2.13182e-06 2.13182e-06
1 7.69844e-06 7.11308e-06 7.80191e-06
2 9.22304e-06 7.47521e-06 8.86035e-06
3 1.01299e-05 7.91566e-06 9.38676e-06
4 1.06872e-05 8.28038e-06 9.73078e-06
5 1.10501e-05 8.50674e-06 9.95924e-06
6 1.13076e-05 8.57972e-06 1.01514e-05
7 1.15143e-05 8.51806e-06 1.02882e-05
8 1.16927e-05 8.34826e-06 1.04084e-05
9 1.18369e-05 8.09416e-06 1.04918e-05
10 1.19456e-05 7.79258e-06 1.05591e-05
11 1.20291e-05 7.46564e-06 1.0598e-05
12 1.21095e-05 7.11811e-06 1.06292e-05
13 1.218e-05 6.62478e-06 1.06302e-05
14 1.22356e-05 6.29515e-06 1.06341e-05
15 1.22699e-05 5.99906e-06 1.06103e-05
16 1.22951e-05 5.7275e-06 1.05689e-05
17 1.23178e-05 5.61572e-06 1.05172e-05
18 1.23303e-05 5.27298e-06 1.0451e-05
19 1.23224e-05 5.0836e-06 1.03839e-05
20 1.23209e-05 4.89837e-06 1.0297e-05
21 1.23165e-05 4.73695e-06 1.02186e-05
22 1.22935e-05 4.58532e-06 1.00969e-05
23 1.22596e-05 4.45497e-06 9.99906e-06
24 1.22165e-05 4.31874e-06 9.87283e-06
25 1.21759e-05 4.20016e-06 9.76024e-06
26 1.21455e-05 4.08778e-06 9.648e-06
27 1.20992e-05 3.98402e-06 9.52863e-06
28 1.20335e-05 3.88282e-06 9.37611e-06
29 1.19591e-05 3.79173e-06 9.24283e-06
30 1.18983e-05 3.71051e-06 9.09456e-06
31 1.183e-05 3.6339e-06 8.96567e-06
32 1.17604e-05 3.55286e-06 8.83215e-06
33 1.16825e-05 3.48321e-06 8.70248e-06
34 1.15972e-05 3.41668e-06 8.47909e-06
35 1.15092e-05 3.34814e-06 8.3192e-06
36 1.14167e-05 3.28549e-06 8.15259e-06
37 1.13171e-05 3.22921e-06 8.0042e-06
38 1.13285e-05 3.17583e-06 7.87863e-06
39 1.11613e-05 3.12143e-06 7.73977e-06
40 1.10534e-05 3.07031e-06 7.58718e-06
41 1.09302e-05 3.02488e-06 7.4416e-06
42 1.08149e-05 2.98139e-06 7.30574e-06
43 1.07169e-05 2.9369e-06 7.17797e-06
44 1.06372e-05 2.88786e-06 7.07224e-06
45 1.05435e-05 2.84661e-06 6.9519e-06
46 1.04049e-05 2.82164e-06 6.81611e-06
47 1.02775e-05 2.76571e-06 6.68028e-06
48 1.02161e-05 2.72807e-06 6.55518e-06
49 1.00657e-05 2.69161e-06 6.42238e-06
50 9.96474e-06 2.65523e-06 6.34568e-06
51 9.85394e-06 2.622e-06 6.19656e-06
52 9.72092e-06 2.58853e-06 6.07801e-06
53 9.60404e-06 2.55598e-06 5.92613e-06
54 9.42194e-06 2.52439e-06 5.80903e-06
55 9.28903e-06 2.49559e-06 5.69605e-06
56 9.18292e-06 2.47835e-06 5.60416e-06
57 9.08673e-06 2.43605e-06 5.49315e-06
58 8.95378e-06 2.40988e-06 5.36128e-06
59 8.81427e-06 2.38448e-06 5.24772e-06
60 8.69e-06 2.35837e-06 5.1583e-06
61 2.05989e-05 2.00095e-05 6.05407e-06
62 1.98957e-05 1.96457e-05 5.70773e-06
63 1.89091e-05 1.87574e-05 5.38471e-06
64 1.79198e-05 1.78144e-05 5.0845e-06
65 1.69723e-05 1.68936e-05 4.80499e-06
66 1.60767e-05 1.60152e-05 4.54461e-06
67 1.52345e-05 1.51849e-05 4.3018e-06
68 1.44441e-05 1.44031e-05 4.07508e-06
69 1.37028e-05 1.36685e-05 3.86319e-06
70 1.30078e-05 1.29787e-05 3.66502e-06
71 1.2356e-05 1.2331e-05 3.47957e-06
72 1.17445e-05 1.17228e-05 3.30588e-06
73 1.11703e-05 1.11514e-05 3.143e-06
74 1.06309e-05 1.06144e-05 2.99016e-06
75 1.01239e-05 1.01094e-05 2.84664e-06
76 9.64702e-06 9.63421e-06 2.71174e-06
77 9.1981e-06 9.18676e-06 2.58485e-06
