#sep[lam/D]  Contrast:   X          Y             Diag.
0 2.90953e-05 2.90953e-05 2.90953e-05
1 0.000164026 7.8289e-05 0.000145415
2 0.00017579 5.82611e-05 0.000123186
3 0.000150486 4.46543e-05 9.77246e-05
4 0.000127038 3.61353e-05 8.06418e-05
5 0.000109223 3.04126e-05 6.88765e-05
6 9.60707e-05 2.63916e-05 6.06183e-05
7 8.60406e-05 2.34188e-05 5.43902e-05
8 7.84546e-05 2.11129e-05 4.9712e-05
9 7.23604e-05 1.92429e-05 4.5819e-05
10 6.69e-05 1.77442e-05 4.25107e-05
11 6.22465e-05 1.65046e-05 3.97379e-05
12 5.8449e-05 1.54221e-05 3.74558e-05
13 5.52533e-05 1.45161e-05 3.54483e-05
14 5.26137e-05 1.3738e-05 3.38096e-05
15 5.01931e-05 1.30505e-05 3.22851e-05
16 4.78284e-05 1.24309e-05 3.07892e-05
17 4.56969e-05 1.18699e-05 2.95262e-05
18 4.39191e-05 1.14056e-05 2.83731e-05
19 4.22943e-05 1.09454e-05 2.73598e-05
20 4.09204e-05 1.0527e-05 2.64456e-05
21 3.96497e-05 1.0155e-05 2.56098e-05
22 3.8287e-05 9.81576e-06 2.46959e-05
23 3.70315e-05 9.51314e-06 2.39448e-05
24 3.59334e-05 9.2079e-06 2.32135e-05
25 3.49318e-05 8.93833e-06 2.2578e-05
26 3.40964e-05 8.69281e-06 2.20149e-05
27 3.3273e-05 8.46295e-06 2.14587e-05
28 3.2375e-05 8.2294e-06 2.08092e-05
29 3.15041e-05 8.03334e-06 2.02791e-05
30 3.07704e-05 7.845e-06 1.97493e-05
31 3.00713e-05 7.65622e-06 1.92838e-05
32 2.9461e-05 7.47457e-06 1.88647e-05
33 2.88722e-05 7.3014e-06 1.84491e-05
34 2.82305e-05 7.15028e-06 1.79139e-05
35 2.75938e-05 6.99056e-06 1.74942e-05
36 2.70202e-05 6.84455e-06 1.70655e-05
37 2.64709e-05 6.7127e-06 1.66829e-05
38 2.60425e-05 6.58605e-06 1.64178e-05
39 2.56328e-05 6.46461e-06 1.60019e-05
40 2.51251e-05 6.33485e-06 1.55665e-05
41 2.45498e-05 6.21985e-06 1.52177e-05
42 2.40753e-05 6.11118e-06 1.48781e-05
43 2.3675e-05 5.99818e-06 1.45508e-05
44 2.33491e-05 5.89399e-06 1.4304e-05
45 2.30017e-05 5.79567e-06 1.39854e-05
46 2.25142e-05 5.69673e-06 1.3614e-05
47 2.20689e-05 5.60144e-06 1.33016e-05
48 2.17183e-05 5.51117e-06 1.30093e-05
49 2.13687e-05 5.42311e-06 1.27235e-05
50 2.10676e-05 5.33418e-06 1.25186e-05
51 2.07536e-05 5.2529e-06 1.22344e-05
52 2.03607e-05 5.18387e-06 1.18915e-05
53 2.00002e-05 5.11165e-06 1.15763e-05
54 1.96722e-05 5.01022e-06 1.06001e-05
55 1.93464e-05 4.93747e-06 9.88841e-06
56 1.90802e-05 4.86447e-06 9.24813e-06
57 1.88412e-05 4.78709e-06 8.66398e-06
58 1.85041e-05 4.80562e-06 8.12777e-06
59 1.81498e-05 4.64742e-06 7.63354e-06
60 1.78454e-05 4.57754e-06 7.17737e-06
61 2.36842e-05 2.24432e-05 6.75512e-06
62 2.24602e-05 2.19318e-05 6.36428e-06
63 2.12339e-05 2.09124e-05 6.00173e-06
64 2.00723e-05 1.98485e-05 5.66499e-06
65 1.89827e-05 1.88151e-05 5.35202e-06
66 1.79631e-05 1.7832e-05 5.06051e-06
67 1.70099e-05 1.69041e-05 4.78892e-06
68 1.61187e-05 1.60314e-05 4.53563e-06
69 1.5285e-05 1.52118e-05 4.2991e-06
70 1.45048e-05 1.44426e-05 4.07803e-06
71 1.3774e-05 1.37206e-05 3.87118e-06
72 1.3089e-05 1.30429e-05 3.67751e-06
73 1.24464e-05 1.24063e-05 3.49596e-06
74 1.18431e-05 1.18081e-05 3.32566e-06
75 1.12764e-05 1.12456e-05 3.16578e-06
76 1.07435e-05 1.07164e-05 3.01552e-06
77 1.02422e-05 1.02182e-05 2.87423e-06
78 9.77003e-06 9.7488e-06 2.74124e-06
79 9.32514e-06 9.30633e-06 2.61598e-06
80 8.90561e-06 8.88892e-06 2.49791e-06
81 8.50972e-06 8.49491e-06 2.38653e-06
82 8.13587e-06 8.12274e-06 2.28141e-06
83 7.7826e-06 7.77097e-06 2.1821e-06
84 7.44855e-06 7.43828e-06 2.08822e-06
85 7.13248e-06 7.12342e-06 1.99943e-06
86 6.83323e-06 6.82526e-06 1.91539e-06
87 6.54973e-06 6.54274e-06 1.83579e-06
88 6.28097e-06 6.2749e-06 1.76036e-06
89 6.02606e-06 6.0208e-06 1.68883e-06
90 5.78412e-06 5.77962e-06 1.62097e-06
91 5.55438e-06 5.55056e-06 1.55654e-06
92 5.33609e-06 5.3329e-06 1.49534e-06
93 5.12857e-06 5.12595e-06 1.43717e-06
94 4.93119e-06 4.9291e-06 1.38185e-06
95 4.74334e-06 4.74174e-06 1.32921e-06
96 4.56447e-06 4.56332e-06 1.2791e-06
97 4.39405e-06 4.39331e-06 1.23133e-06
98 4.23161e-06 4.23126e-06 1.18581e-06
99 4.07672e-06 4.07672e-06 1.14241e-06
100 3.92895e-06 3.92895e-06 1.101e-06
101 3.78793e-06 3.78793e-06 1.06149e-06
102 3.65328e-06 3.65328e-06 1.02375e-06
103 3.52467e-06 3.52467e-06 9.87704e-07
104 3.40175e-06 3.40175e-06 9.53251e-07
105 3.28424e-06 3.28424e-06 9.20308e-07
106 3.17184e-06 3.17184e-06 8.88793e-07
107 3.06428e-06 3.06428e-06 8.58634e-07
108 2.96131e-06 2.96131e-06 8.29758e-07
109 2.86269e-06 2.86269e-06 8.02099e-07
110 2.76821e-06 2.76821e-06 7.75596e-07
111 2.67765e-06 2.67765e-06 7.50187e-07
112 2.59081e-06 2.59081e-06 7.25819e-07
113 2.50751e-06 2.50751e-06 7.02438e-07
114 2.42757e-06 2.42757e-06 6.79997e-07
115 2.35082e-06 2.35082e-06 6.58445e-07
116 2.27712e-06 2.27712e-06 6.37742e-07
117 2.2063e-06 2.2063e-06 6.17842e-07
118 2.13823e-06 2.13823e-06 5.98708e-07
119 2.07277e-06 2.07277e-06 5.80298e-07
120 2.0098e-06 2.0098e-06 5.62579e-07
121 1.9492e-06 1.9492e-06 5.45513e-07
122 1.89083e-06 1.89083e-06 5.29064e-07
123 1.8346e-06 1.8346e-06 5.13202e-07
124 1.7804e-06 1.7804e-06 4.97892e-07
125 1.72809e-06 1.72809e-06 4.83088e-07
126 1.67757e-06 1.67757e-06 4.68766e-07
127 1.62874e-06 1.62874e-06 4.54882e-07
128 1.58143e-06 1.58143e-06 4.41375e-07
129 1.53546e-06 1.53546e-06 4.28188e-07
130 1.49061e-06 1.49061e-06 4.1519e-07
131 1.44651e-06 1.44651e-06 4.02284e-07
132 1.40247e-06 1.40247e-06 3.89093e-07
133 1.3569e-06 1.3569e-06 3.7493e-07
134 1.30473e-06 1.30473e-06 3.57958e-07
