#sep[lam/D]  Contrast:   X          Y             Diag.
0 2.97215e-06 2.97215e-06 2.97215e-06
1 2.10957e-05 5.101e-06 1.68937e-05
2 2.39288e-05 2.80656e-06 1.23646e-05
3 1.80031e-05 1.6263e-06 7.9099e-06
4 1.31089e-05 1.05212e-06 5.41193e-06
5 9.81872e-06 7.3924e-07 3.94358e-06
6 7.65014e-06 5.54473e-07 3.0438e-06
7 6.15622e-06 4.36337e-07 2.43973e-06
8 5.12333e-06 3.55387e-07 2.0294e-06
9 4.35664e-06 2.96488e-07 1.71691e-06
10 3.71905e-06 2.53582e-07 1.47238e-06
11 3.21352e-06 2.20937e-07 1.28248e-06
12 2.82741e-06 1.94506e-07 1.13662e-06
13 2.52124e-06 1.73852e-07 1.01613e-06
14 2.28149e-06 1.57083e-07 9.23288e-07
15 2.07219e-06 1.43213e-07 8.41352e-07
16 1.8776e-06 1.31273e-07 7.65123e-07
17 1.71067e-06 1.20981e-07 7.0405e-07
18 1.57766e-06 1.12414e-07 6.50896e-07
19 1.46103e-06 1.0506e-07 6.06315e-07
20 1.36619e-06 9.8278e-08 5.67723e-07
21 1.28157e-06 9.24166e-08 5.33949e-07
22 1.19406e-06 8.73451e-08 4.98429e-07
23 1.11649e-06 8.28843e-08 4.70595e-07
24 1.05104e-06 7.85895e-08 4.44445e-07
25 9.93351e-07 7.4877e-08 4.22736e-07
26 9.46776e-07 7.15864e-08 4.04082e-07
27 9.02117e-07 6.85342e-08 3.86422e-07
28 8.54834e-07 6.56112e-08 3.66354e-07
29 8.10455e-07 6.3027e-08 3.50812e-07
30 7.74314e-07 6.07544e-08 3.35659e-07
31 7.40839e-07 5.85289e-08 3.23028e-07
32 7.12406e-07 5.64342e-08 3.1185e-07
33 6.85634e-07 5.4577e-08 3.00966e-07
34 6.57298e-07 5.28822e-08 2.87971e-07
35 6.30047e-07 5.11554e-08 2.7814e-07
36 6.06143e-07 4.95985e-08 2.6819e-07
37 5.83822e-07 4.8217e-08 2.59851e-07
38 5.66976e-07 4.69172e-08 2.52748e-07
39 5.5133e-07 4.55995e-08 2.4551e-07
40 5.3135e-07 4.44046e-08 2.36736e-07
41 5.11079e-07 4.32847e-08 2.30066e-07
42 4.94217e-07 4.22494e-08 2.23714e-07
43 4.80409e-07 4.1191e-08 2.17678e-07
44 4.69725e-07 4.02279e-08 2.13419e-07
45 4.58317e-07 3.9337e-08 2.07789e-07
46 4.42327e-07 3.84614e-08 2.01751e-07
47 4.28401e-07 3.76283e-08 1.96587e-07
48 4.17977e-07 3.68496e-08 1.9206e-07
49 4.07718e-07 3.61057e-08 1.87485e-07
50 3.99017e-07 3.53735e-08 1.84488e-07
51 3.89948e-07 3.47124e-08 1.801e-07
52 3.79116e-07 3.40511e-08 1.75365e-07
53 3.69685e-07 3.34155e-08 1.71346e-07
54 3.61137e-07 3.28048e-08 1.68087e-07
55 3.52649e-07 3.22524e-08 1.6459e-07
56 3.45983e-07 3.1682e-08 1.62483e-07
57 3.40356e-07 3.1117e-08 1.59234e-07
58 3.32419e-07 3.06253e-08 1.55755e-07
59 3.24091e-07 3.01486e-08 1.52603e-07
60 3.17044e-07 2.96572e-08 1.50167e-07
61 1.8262e-05 1.82346e-05 5.45272e-06
62 1.80271e-05 1.80153e-05 5.186e-06
63 1.72378e-05 1.72305e-05 4.92346e-06
64 1.63829e-05 1.63778e-05 4.65955e-06
65 1.55427e-05 1.55388e-05 4.40915e-06
66 1.47389e-05 1.47358e-05 4.17438e-06
67 1.39778e-05 1.39753e-05 3.95374e-06
68 1.32605e-05 1.32584e-05 3.74732e-06
69 1.25858e-05 1.2584e-05 3.55374e-06
70 1.19519e-05 1.19504e-05 3.37242e-06
71 1.13566e-05 1.13553e-05 3.20264e-06
72 1.07974e-05 1.07963e-05 3.04342e-06
73 1.02718e-05 1.02709e-05 2.89402e-06
74 9.77782e-06 9.77699e-06 2.7537e-06
75 9.31321e-06 9.31248e-06 2.62193e-06
76 8.87593e-06 8.87528e-06 2.49799e-06
77 8.46415e-06 8.46358e-06 2.38136e-06
78 8.07616e-06 8.07566e-06 2.27158e-06
79 7.7103e-06 7.70986e-06 2.16808e-06
80 7.36515e-06 7.36475e-06 2.07052e-06
81 7.03927e-06 7.03892e-06 1.97843e-06
82 6.73143e-06 6.73112e-06 1.89149e-06
83 6.44041e-06 6.44014e-06 1.80933e-06
84 6.16515e-06 6.16491e-06 1.73165e-06
85 5.90462e-06 5.9044e-06 1.65815e-06
86 5.65789e-06 5.6577e-06 1.58857e-06
87 5.42407e-06 5.4239e-06 1.52264e-06
88 5.20238e-06 5.20224e-06 1.46017e-06
89 4.99204e-06 4.99192e-06 1.4009e-06
90 4.79239e-06 4.79229e-06 1.34466e-06
91 4.60276e-06 4.60267e-06 1.29125e-06
92 4.42254e-06 4.42247e-06 1.24051e-06
93 4.2512e-06 4.25114e-06 1.19228e-06
94 4.08819e-06 4.08814e-06 1.14641e-06
95 3.93303e-06 3.933e-06 1.10275e-06
96 3.78529e-06 3.78526e-06 1.06119e-06
97 3.64448e-06 3.64446e-06 1.02157e-06
98 3.51025e-06 3.51025e-06 9.83807e-07
99 3.38225e-06 3.38225e-06 9.478e-07
100 3.25966e-06 3.25966e-06 9.13449e-07
101 3.14266e-06 3.14266e-06 8.80663e-07
102 3.03095e-06 3.03095e-06 8.49357e-07
103 2.92424e-06 2.92424e-06 8.19449e-07
104 2.82227e-06 2.82227e-06 7.90865e-07
105 2.72477e-06 2.72477e-06 7.63534e-07
106 2.63151e-06 2.63151e-06 7.37388e-07
107 2.54228e-06 2.54228e-06 7.12366e-07
108 2.45685e-06 2.45685e-06 6.88409e-07
109 2.37503e-06 2.37503e-06 6.65462e-07
110 2.29665e-06 2.29665e-06 6.43473e-07
111 2.22151e-06 2.22151e-06 6.22393e-07
112 2.14947e-06 2.14947e-06 6.02176e-07
113 2.08035e-06 2.08035e-06 5.82778e-07
114 2.01403e-06 2.01403e-06 5.6416e-07
115 1.95036e-06 1.95036e-06 5.46279e-07
116 1.88921e-06 1.88921e-06 5.29103e-07
117 1.83045e-06 1.83045e-06 5.12593e-07
118 1.77398e-06 1.77398e-06 4.96718e-07
119 1.71967e-06 1.71967e-06 4.81445e-07
120 1.66743e-06 1.66743e-06 4.66744e-07
121 1.61715e-06 1.61715e-06 4.52585e-07
122 1.56873e-06 1.56873e-06 4.38939e-07
123 1.52208e-06 1.52208e-06 4.25778e-07
124 1.47711e-06 1.47711e-06 4.13076e-07
125 1.43371e-06 1.43371e-06 4.00794e-07
126 1.3918e-06 1.3918e-06 3.88912e-07
127 1.35128e-06 1.35128e-06 3.77393e-07
128 1.31203e-06 1.31203e-06 3.66187e-07
129 1.2739e-06 1.2739e-06 3.55246e-07
130 1.23669e-06 1.23669e-06 3.44462e-07
131 1.2001e-06 1.2001e-06 3.33755e-07
132 1.16356e-06 1.16356e-06 3.22811e-07
133 1.12576e-06 1.12576e-06 3.11061e-07
134 1.08247e-06 1.08247e-06 2.9698e-07
