 #atmflag =           -2 , [M/H] = 0.00, clear
 #Conversion factor  L_{Jupiter} = 8.710e-10 x L_{Sun} with L_{Sun} = 3.846e+33 erg/s
 #1:log(Age/yr), 2:Mass/Mearth, 3:Radius/Rjupiter, 4:Luminosity/Ljupiter, 5:Teff/K, 6:logg/cgs, 7:NACOJ, 8:NACOH, 9:NACOKs, 10:NACOLp, 11:NACOMp, 12:CousinsR, 13:CousinsI, 14:WISE1, 15:WISE2, 16:WISE3, 17:WISE4, 18:F115W, 19:F150W, 20:F200W, 21:F277W, 22:F356W, 23:F444W, 24:F560W, 25:F770W, 26:F1000W, 27:F1280W, 28:F1500W, 29:F1800W, 30:F2100W, 31:F2550W, 32:VISIRB87, 33:VISIRSiC, 34:SPHEREY, 35:SPHEREJ, 36:SPHEREH, 37:SPHEREKs, 38:SPHEREJ2, 39:SPHEREJ3, 40:SPHEREH2, 41:SPHEREH3, 42:SPHEREK1, 43:SPHEREK2
         6.0       100.0       1.260    1083.781     500.422       2.691       18.39       19.24       19.13       15.80       13.27       28.13       23.99       17.94       13.56       12.44       11.28       18.34       19.56       19.59       19.21       17.00       13.84       14.65       14.31       12.76       12.14       11.63       11.32       11.29       11.27       13.12       12.28       18.74       18.39       19.13       19.07       22.45       16.91       17.79       22.78       18.33       22.90
         6.1       100.0       1.246     919.694     483.087       2.701       18.67       19.52       19.51       15.98       13.41       28.34       24.27       18.16       13.70       12.57       11.35       18.63       19.84       19.97       19.54       17.18       13.98       14.83       14.47       12.92       12.29       11.74       11.41       11.38       11.34       13.27       12.43       19.05       18.67       19.41       19.43       22.82       17.18       18.04       23.09       18.68       23.25
         6.2       100.0       1.231     767.651     464.561       2.712       19.00       19.84       19.94       16.18       13.56       28.56       24.55       18.41       13.86       12.72       11.44       18.97       20.17       20.41       19.91       17.39       14.15       15.03       14.64       13.11       12.46       11.86       11.51       11.47       11.43       13.44       12.59       19.42       19.00       19.74       19.86       23.23       17.50       18.32       23.45       19.10       23.67
         6.3       100.0       1.216     630.567     445.051       2.723       19.38       20.21       20.46       16.41       13.73       28.78       24.85       18.68       14.04       12.88       11.54       19.36       20.54       20.93       20.33       17.63       14.33       15.25       14.83       13.32       12.64       11.99       11.62       11.57       11.52       13.63       12.77       19.86       19.38       20.11       20.35       23.69       17.86       18.64       23.87       19.59       24.15
         6.4       100.0       1.200     516.338     426.080       2.734       19.79       20.61       21.02       16.66       13.92       28.98       25.12       18.98       14.23       13.05       11.64       19.78       20.94       21.50       20.77       17.89       14.53       15.49       15.04       13.54       12.83       12.12       11.74       11.67       11.62       13.83       12.95       20.33       19.79       20.51       20.90       24.17       18.26       18.99       24.31       20.12       24.66
         6.5       100.0       1.184     429.819     409.676       2.745       20.17       20.98       21.56       16.89       14.09       29.16       25.36       19.26       14.41       13.21       11.73       20.18       21.32       22.04       21.19       18.13       14.71       15.71       15.23       13.74       13.00       12.25       11.86       11.77       11.71       14.02       13.13       20.78       20.17       20.89       21.43       24.62       18.64       19.33       24.72       20.65       25.16
         6.6       100.0       1.168     363.599     395.608       2.757       20.53       21.34       22.08       17.11       14.26       29.33       25.56       19.52       14.58       13.37       11.82       20.55       21.67       22.56       21.58       18.36       14.88       15.92       15.42       13.94       13.17       12.37       11.97       11.87       11.80       14.20       13.29       21.19       20.53       21.24       21.93       25.03       18.99       19.65       25.11       21.15       25.63
         6.7       100.0       1.151     309.710     382.834       2.770       20.87       21.69       22.59       17.32       14.42       29.48       25.75       19.77       14.75       13.52       11.92       20.91       22.02       23.07       21.96       18.59       15.05       16.13       15.60       14.14       13.34       12.50       12.08       11.97       11.89       14.38       13.45       21.58       20.87       21.60       22.43       25.44       19.33       19.97       25.49       21.66       26.09
         6.8       100.0       1.134     263.084     370.381       2.783       21.24       22.05       23.13       17.55       14.60       29.65       25.93       20.04       14.93       13.67       12.01       21.28       22.39       23.62       22.36       18.83       15.23       16.35       15.79       14.35       13.52       12.63       12.20       12.07       11.98       14.56       13.63       21.97       21.24       21.96       22.97       25.86       19.68       20.31       25.89       22.19       26.58
         6.9       100.0       1.115     221.719     357.784       2.797       21.64       22.45       23.73       17.79       14.78       29.82       26.12       20.32       15.11       13.84       12.11       21.68       22.78       24.21       22.78       19.09       15.42       16.58       15.99       14.58       13.71       12.77       12.33       12.18       12.08       14.77       13.81       22.38       21.63       22.36       23.56       26.32       20.07       20.68       26.32       22.78       27.11
         7.0       100.0       1.096     184.580     344.690       2.812       22.09       22.88       24.40       18.06       14.99       30.01       26.31       20.64       15.32       14.03       12.23       22.13       23.22       24.88       23.26       19.37       15.62       16.83       16.21       14.83       13.91       12.93       12.48       12.29       12.18       14.99       14.01       22.83       22.08       22.79       24.22       26.84       20.52       21.09       26.80       23.45       27.70
         7.1       100.0       1.077     151.686     331.090       2.828       22.60       23.36       25.15       18.35       15.21       30.22       26.53       20.99       15.54       14.23       12.35       22.63       23.70       25.64       23.78       19.69       15.85       17.11       16.45       15.11       14.15       13.10       12.63       12.42       12.29       15.23       14.23       23.32       22.60       23.27       24.98       27.43       21.02       21.56       27.34       24.22       28.37
         7.2       100.0       1.058     123.349     317.228       2.843       23.19       23.89       25.99       18.68       15.45       30.46       26.77       21.37       15.78       14.45       12.47       23.21       24.22       26.48       24.35       20.04       16.08       17.42       16.71       15.41       14.40       13.28       12.81       12.56       12.41       15.49       14.48       23.88       23.18       23.80       25.82       28.08       21.59       22.07       27.93       25.06       29.09
         7.3       100.0       1.039      99.478     303.315       2.859       23.84       24.45       26.91       19.03       15.70       30.75       27.05       21.79       16.03       14.69       12.61       23.85       24.79       27.39       24.97       20.42       16.33       17.74       16.98       15.74       14.68       13.49       13.00       12.71       12.53       15.77       14.74       24.51       23.84       24.36       26.73       28.79       22.24       22.63       28.58       25.99       29.88
         7.4       100.0       1.021      79.632     289.446       2.874       24.57       25.06       27.93       19.40       15.96       31.09       27.39       22.24       16.28       14.94       12.75       24.58       25.39       28.39       25.63       20.83       16.58       18.07       17.26       16.10       14.98       13.71       13.20       12.87       12.65       16.07       15.02       25.23       24.56       24.97       27.72       29.57       22.95       23.23       29.28       27.00       30.71
         7.5       100.0       1.004      63.241     275.635       2.889       25.37       25.72       29.04       19.81       16.23       31.49       27.79       22.72       16.55       15.21       12.90       25.40       26.05       29.48       26.33       21.27       16.85       18.43       17.56       16.49       15.31       13.95       13.42       13.03       12.78       16.38       15.32       26.05       25.37       25.63       28.82       30.43       23.75       23.88       30.04       28.11       31.59
