 #atmflag =           -2 , [M/H] = 0.00, clear
 #Conversion factor  L_{Jupiter} = 8.710e-10 x L_{Sun} with L_{Sun} = 3.846e+33 erg/s
 #1:log(Age/yr), 2:Mass/Mearth, 3:Radius/Rjupiter, 4:Luminosity/Ljupiter, 5:Teff/K, 6:logg/cgs, 7:NACOJ, 8:NACOH, 9:NACOKs, 10:NACOLp, 11:NACOMp, 12:CousinsR, 13:CousinsI, 14:WISE1, 15:WISE2, 16:WISE3, 17:WISE4, 18:F115W, 19:F150W, 20:F200W, 21:F277W, 22:F356W, 23:F444W, 24:F560W, 25:F770W, 26:F1000W, 27:F1280W, 28:F1500W, 29:F1800W, 30:F2100W, 31:F2550W, 32:VISIRB87, 33:VISIRSiC, 34:SPHEREY, 35:SPHEREJ, 36:SPHEREH, 37:SPHEREKs, 38:SPHEREJ2, 39:SPHEREJ3, 40:SPHEREH2, 41:SPHEREH3, 42:SPHEREK1, 43:SPHEREK2
         6.0        50.0       1.300     397.240     383.446       2.363       20.74       21.63       22.16       17.17       14.15       29.53       25.77       19.60       14.50       13.19       11.62       20.76       21.97       22.66       21.61       18.45       14.81       15.81       15.27       13.78       13.00       12.18       11.77       11.67       11.60       14.04       13.11       21.42       20.74       21.54       22.03       25.80       19.15       19.96       25.83       21.24       25.92
         6.1        50.0       1.274     346.560     374.332       2.381       21.02       21.92       22.58       17.35       14.29       29.67       25.93       19.81       14.64       13.32       11.71       21.05       22.26       23.07       21.92       18.64       14.96       15.99       15.43       13.96       13.15       12.30       11.88       11.76       11.68       14.20       13.26       21.74       21.02       21.83       22.43       26.11       19.43       20.23       26.12       21.65       26.29
         6.2        50.0       1.247     299.831     364.946       2.400       21.33       22.24       23.03       17.55       14.45       29.82       26.10       20.05       14.80       13.47       11.81       21.37       22.57       23.52       22.26       18.85       15.11       16.18       15.60       14.15       13.31       12.43       12.00       11.86       11.78       14.37       13.42       22.08       21.33       22.14       22.87       26.45       19.73       20.52       26.44       22.09       26.69
         6.3        50.0       1.218     257.111     355.246       2.420       21.66       22.58       23.52       17.76       14.62       29.98       26.27       20.30       14.96       13.63       11.91       21.70       22.91       24.02       22.63       19.08       15.28       16.39       15.79       14.35       13.48       12.56       12.12       11.97       11.88       14.55       13.59       22.44       21.66       22.49       23.36       26.82       20.06       20.83       26.78       22.58       27.13
         6.4        50.0       1.189     218.412     345.187       2.441       22.03       22.95       24.07       17.99       14.79       30.16       26.46       20.57       15.14       13.80       12.02       22.07       23.28       24.56       23.03       19.32       15.46       16.61       15.98       14.57       13.67       12.71       12.26       12.09       11.98       14.75       13.77       22.82       22.03       22.86       23.90       27.23       20.42       21.18       27.15       23.12       27.61
         6.5        50.0       1.160     183.715     334.735       2.462       22.44       23.35       24.66       18.24       14.99       30.36       26.65       20.86       15.34       13.98       12.14       22.48       23.69       25.16       23.46       19.59       15.65       16.86       16.19       14.81       13.88       12.86       12.41       12.21       12.09       14.96       13.97       23.23       22.43       23.26       24.50       27.68       20.82       21.56       27.57       23.72       28.14
         6.6        50.0       1.130     153.059     323.926       2.485       22.89       23.79       25.32       18.50       15.20       30.57       26.87       21.18       15.54       14.18       12.27       22.92       24.12       25.83       23.93       19.88       15.86       17.11       16.42       15.07       14.10       13.03       12.57       12.35       12.21       15.19       14.18       23.67       22.89       23.70       25.16       28.17       21.27       21.98       28.02       24.38       28.72
         6.7        50.0       1.101     126.373     312.812       2.507       23.39       24.26       26.05       18.79       15.42       30.80       27.10       21.52       15.76       14.39       12.40       23.42       24.59       26.55       24.43       20.19       16.08       17.39       16.66       15.35       14.34       13.22       12.74       12.49       12.34       15.44       14.41       24.17       23.39       24.17       25.88       28.72       21.76       22.44       28.51       25.11       29.35
         6.8        50.0       1.073     103.501     301.471       2.530       23.95       24.76       26.85       19.10       15.65       31.06       27.36       21.89       15.99       14.61       12.54       23.98       25.10       27.34       24.98       20.52       16.30       17.68       16.92       15.66       14.60       13.42       12.92       12.64       12.46       15.70       14.66       24.72       23.95       24.67       26.67       29.32       22.31       22.94       29.05       25.91       30.04
         6.9        50.0       1.046      84.198     290.009       2.552       24.56       25.30       27.72       19.43       15.89       31.35       27.66       22.29       16.23       14.85       12.68       24.60       25.64       28.20       25.55       20.88       16.54       17.99       17.18       15.98       14.88       13.63       13.12       12.79       12.59       15.97       14.92       25.34       24.56       25.21       27.52       29.96       22.92       23.47       29.63       26.77       30.77
