 #atmflag =           -2 , [M/H] = 0.00, fsed = 1.00
 #Conversion factor  L_{Jupiter} = 8.710e-10 x L_{Sun} with L_{Sun} = 3.846e+33 erg/s
 #1:log(Age/yr), 2:Mass/Mearth, 3:Radius/Rjupiter, 4:Luminosity/Ljupiter, 5:Teff/K, 6:logg/cgs, 7:NACOJ, 8:NACOH, 9:NACOKs, 10:NACOLp, 11:NACOMp, 12:CousinsR, 13:CousinsI, 14:WISE1, 15:WISE2, 16:WISE3, 17:WISE4, 18:F115W, 19:F150W, 20:F200W, 21:F277W, 22:F356W, 23:F444W, 24:F560W, 25:F770W, 26:F1000W, 27:F1280W, 28:F1500W, 29:F1800W, 30:F2100W, 31:F2550W, 32:VISIRB87, 33:VISIRSiC, 34:SPHEREY, 35:SPHEREJ, 36:SPHEREH, 37:SPHEREKs, 38:SPHEREJ2, 39:SPHEREJ3, 40:SPHEREH2, 41:SPHEREH3, 42:SPHEREK1, 43:SPHEREK2
         6.0       318.0       1.233    6389.983     788.535       3.213       16.60       16.67       15.69       13.48       12.27       25.80       21.71       14.60       12.38       10.81       10.21       16.67       17.04       15.96       14.99       14.25       12.55       12.17       11.90       10.82       10.57       10.40       10.29       10.23       10.16       11.20       10.56       16.95       16.59       16.63       15.72       17.86       15.58       15.80       17.64       15.18       17.09
         6.1       318.0       1.224    5588.755     765.251       3.219       16.84       16.88       15.86       13.60       12.35       26.11       22.01       14.76       12.47       10.90       10.27       16.93       17.26       16.13       15.14       14.39       12.64       12.29       12.02       10.91       10.66       10.47       10.36       10.30       10.23       11.29       10.65       17.22       16.83       16.84       15.89       18.18       15.81       16.00       17.88       15.34       17.32
         6.2       318.0       1.215    4806.077     739.689       3.226       17.14       17.13       16.06       13.74       12.45       26.48       22.36       14.94       12.57       11.00       10.35       17.23       17.51       16.33       15.33       14.55       12.75       12.43       12.15       11.02       10.77       10.55       10.43       10.38       10.31       11.38       10.76       17.55       17.13       17.08       16.09       18.56       16.08       16.24       18.14       15.54       17.58
         6.3       318.0       1.205    4060.183     711.929       3.232       17.49       17.42       16.30       13.90       12.55       26.93       22.78       15.14       12.69       11.11       10.43       17.60       17.81       16.57       15.56       14.73       12.87       12.59       12.31       11.13       10.88       10.64       10.51       10.46       10.39       11.49       10.87       17.94       17.49       17.38       16.32       19.01       16.41       16.54       18.44       15.76       17.88
         6.4       318.0       1.196    3376.110     682.585       3.239       17.91       17.76       16.56       14.07       12.68       27.44       23.27       15.36       12.82       11.23       10.53       18.02       18.16       16.85       15.82       14.92       13.00       12.77       12.48       11.27       11.00       10.74       10.60       10.55       10.49       11.62       11.00       18.39       17.90       17.72       16.58       19.53       16.80       16.87       18.76       16.01       18.22
         6.5       318.0       1.186    2762.594     651.871       3.246       18.40       18.15       16.87       14.26       12.81       28.05       23.86       15.60       12.96       11.36       10.63       18.54       18.57       17.16       16.12       15.13       13.16       12.98       12.67       11.42       11.13       10.84       10.70       10.66       10.60       11.76       11.14       18.94       18.40       18.12       16.88       20.13       17.28       17.27       19.13       16.30       18.60
         6.6       318.0       1.176    2223.242     619.957       3.254       19.04       18.63       17.22       14.47       12.97       28.81       24.61       15.87       13.13       11.51       10.74       19.20       19.07       17.53       16.47       15.36       13.33       13.21       12.87       11.60       11.28       10.96       10.80       10.76       10.71       11.92       11.30       19.65       19.04       18.61       17.23       20.84       17.90       17.76       19.56       16.64       19.02
         6.7       318.0       1.167    1771.524     588.121       3.261       19.79       19.19       17.63       14.70       13.14       29.70       25.49       16.16       13.31       11.68       10.86       19.97       19.65       17.95       16.85       15.61       13.52       13.47       13.10       11.80       11.44       11.09       10.91       10.88       10.83       12.11       11.48       20.47       19.79       19.17       17.62       21.66       18.63       18.33       20.03       17.02       19.48
         6.8       318.0       1.157    1400.055     556.740       3.268       20.73       19.81       18.07       14.95       13.32       30.78       26.61       16.47       13.50       11.87       10.99       20.96       20.30       18.42       17.28       15.87       13.72       13.75       13.35       12.02       11.62       11.24       11.03       11.00       10.96       12.32       11.68       21.55       20.73       19.80       18.05       22.58       19.57       18.98       20.54       17.44       19.99
         6.9       318.0       1.148    1090.705     525.091       3.274       22.04       20.54       18.60       15.23       13.54       32.26       28.26       16.83       13.73       12.07       11.12       22.39       21.07       18.97       17.79       16.17       13.96       14.07       13.63       12.27       11.83       11.41       11.17       11.14       11.10       12.56       11.90       23.19       22.04       20.55       18.56       23.67       20.95       19.74       21.14       17.94       20.59
