 #atmflag =           -2 , [M/H] = 0.00, clear
 #Conversion factor  L_{Jupiter} = 8.710e-10 x L_{Sun} with L_{Sun} = 3.846e+33 erg/s
 #1:log(Age/yr), 2:Mass/Mearth, 3:Radius/Rjupiter, 4:Luminosity/Ljupiter, 5:Teff/K, 6:logg/cgs, 7:NACOJ, 8:NACOH, 9:NACOKs, 10:NACOLp, 11:NACOMp, 12:CousinsR, 13:CousinsI, 14:WISE1, 15:WISE2, 16:WISE3, 17:WISE4, 18:F115W, 19:F150W, 20:F200W, 21:F277W, 22:F356W, 23:F444W, 24:F560W, 25:F770W, 26:F1000W, 27:F1280W, 28:F1500W, 29:F1800W, 30:F2100W, 31:F2550W, 32:VISIRB87, 33:VISIRSiC, 34:SPHEREY, 35:SPHEREJ, 36:SPHEREH, 37:SPHEREKs, 38:SPHEREJ2, 39:SPHEREJ3, 40:SPHEREH2, 41:SPHEREH3, 42:SPHEREK1, 43:SPHEREK2
         6.0        20.0       1.232      90.074     271.773       2.012       25.45       26.34       28.66       19.76       15.86       32.23       28.57       22.73       16.22       14.75       12.46       25.52       26.67       29.14       26.10       21.29       16.55       18.05       17.14       16.01       14.84       13.50       12.96       12.59       12.36       15.94       14.86       26.45       25.44       26.25       28.44       31.52       23.75       24.50       31.09       27.69       31.84
         6.1        20.0       1.202      79.784     266.954       2.034       25.78       26.63       29.13       19.95       16.01       32.42       28.77       22.95       16.37       14.90       12.56       25.87       26.97       29.62       26.42       21.49       16.69       18.22       17.30       16.21       15.01       13.63       13.09       12.69       12.45       16.10       15.02       26.81       25.78       26.54       28.92       31.86       24.09       24.80       31.38       28.17       32.23
         6.2        20.0       1.170      69.731     261.612       2.057       26.17       26.96       29.68       20.16       16.17       32.63       28.99       23.20       16.53       15.06       12.67       26.26       27.30       30.16       26.77       21.72       16.85       18.43       17.47       16.42       15.20       13.78       13.23       12.81       12.55       16.28       15.19       27.21       26.17       26.87       29.46       32.26       24.47       25.12       31.71       28.73       32.66
         6.3        20.0       1.137      60.173     255.789       2.082       26.61       27.33       30.29       20.40       16.35       32.88       29.26       23.48       16.70       15.24       12.79       26.71       27.66       30.77       27.16       21.98       17.02       18.65       17.66       16.66       15.41       13.95       13.38       12.93       12.65       16.48       15.39       27.67       26.60       27.24       30.08       32.72       24.91       25.49       32.09       29.36       33.14
         6.4        20.0       1.103      51.297     249.513       2.108       27.09       27.74       30.97       20.66       16.54       33.16       29.56       23.79       16.90       15.44       12.92       27.20       28.07       31.46       27.58       22.26       17.21       18.89       17.87       16.92       15.64       14.13       13.55       13.07       12.76       16.70       15.60       28.19       27.09       27.64       30.78       33.23       25.39       25.89       32.51       30.08       33.66
         6.5        20.0       1.069      43.236     242.831       2.135       27.63       28.18       31.72       20.95       16.75       33.48       29.90       24.12       17.11       15.65       13.05       27.75       28.51       32.22       28.03       22.57       17.42       19.16       18.09       17.20       15.89       14.33       13.73       13.21       12.88       16.94       15.83       28.76       27.63       28.08       31.56       33.81       25.92       26.33       32.97       30.88       34.22
         6.6        20.0       1.036      36.062     235.797       2.163       28.22       28.65       32.55       21.26       16.98       33.85       30.30       24.48       17.34       15.87       13.19       28.36       28.98       33.06       28.51       22.90       17.65       19.44       18.32       17.51       16.16       14.54       13.92       13.36       13.01       17.19       16.08       29.39       28.22       28.56       32.42       34.46       26.51       26.81       33.48       31.76       34.81
         6.7        20.0       1.003      29.773     228.436       2.191       28.87       29.17       33.47       21.60       17.23       34.26       30.76       24.88       17.58       16.11       13.34       29.03       29.50       33.99       29.02       23.27       17.89       19.75       18.56       17.84       16.45       14.77       14.13       13.53       13.14       17.46       16.35       30.08       28.87       29.08       33.36       35.18       27.15       27.32       34.05       32.73       35.44
         6.8        20.0       0.970      24.342     220.792       2.219       29.59       29.74       34.49       21.97       17.49       34.72       31.31       25.31       17.85       16.38       13.51       29.76       30.07       34.99       29.54       23.66       18.15       20.07       18.82       18.20       16.77       15.02       14.35       13.71       13.29       17.75       16.63       30.85       29.59       29.64       34.38       35.97       27.86       27.89       34.68       33.76       36.10
         6.9        20.0       0.939      19.718     212.913       2.248       30.38       30.35       35.61       22.37       17.78       35.21       31.95       25.77       18.13       16.66       13.69       30.57       30.68       36.08       30.06       24.10       18.44       20.40       19.10       18.59       17.12       15.29       14.59       13.90       13.46       18.06       16.94       31.69       30.37       30.26       35.46       36.84       28.64       28.50       35.38       34.85       36.80
