 #atmflag =           -2 , [M/H] = 0.00, clear
 #Conversion factor  L_{Jupiter} = 8.710e-10 x L_{Sun} with L_{Sun} = 3.846e+33 erg/s
 #1:log(Age/yr), 2:Mass/Mearth, 3:Radius/Rjupiter, 4:Luminosity/Ljupiter, 5:Teff/K, 6:logg/cgs, 7:NACOJ, 8:NACOH, 9:NACOKs, 10:NACOLp, 11:NACOMp, 12:CousinsR, 13:CousinsI, 14:WISE1, 15:WISE2, 16:WISE3, 17:WISE4, 18:F115W, 19:F150W, 20:F200W, 21:F277W, 22:F356W, 23:F444W, 24:F560W, 25:F770W, 26:F1000W, 27:F1280W, 28:F1500W, 29:F1800W, 30:F2100W, 31:F2550W, 32:VISIRB87, 33:VISIRSiC, 34:SPHEREY, 35:SPHEREJ, 36:SPHEREH, 37:SPHEREKs, 38:SPHEREJ2, 39:SPHEREJ3, 40:SPHEREH2, 41:SPHEREH3, 42:SPHEREK1, 43:SPHEREK2
         6.0        10.0       0.917      23.439     224.952       1.967       29.42       29.82       34.00       21.99       17.50       35.03       31.62       25.31       17.87       16.38       13.57       29.59       30.15       34.52       29.42       23.68       18.18       20.04       18.84       18.14       16.74       15.03       14.38       13.76       13.37       17.73       16.62       30.76       29.42       29.73       33.89       35.96       27.68       27.97       34.80       33.26       36.06
         6.1        10.0       0.898      21.083     221.388       1.985       29.77       30.10       34.48       22.18       17.64       35.24       31.88       25.52       18.00       16.51       13.67       29.94       30.43       35.01       29.68       23.88       18.31       20.21       18.97       18.32       16.90       15.16       14.49       13.86       13.45       17.88       16.77       31.13       29.76       30.00       34.38       36.33       28.03       28.25       35.09       33.76       36.39
         6.2        10.0       0.877      18.702     217.380       2.006       30.16       30.42       35.05       22.39       17.80       35.50       32.19       25.76       18.16       16.67       13.77       30.35       30.74       35.57       29.96       24.11       18.47       20.39       19.13       18.54       17.09       15.31       14.63       13.97       13.55       18.05       16.94       31.55       30.16       30.32       34.94       36.76       28.42       28.56       35.44       34.33       36.77
         6.3        10.0       0.855      16.358     212.929       2.028       30.62       30.78       35.71       22.63       17.97       35.78       32.57       26.04       18.34       16.85       13.89       30.82       31.11       36.20       30.27       24.37       18.64       20.59       19.30       18.78       17.30       15.48       14.79       14.10       13.66       18.24       17.13       32.04       30.62       30.69       35.57       37.26       28.87       28.93       35.83       34.97       37.19
         6.4        10.0       0.832      14.110     208.056       2.052       31.14       31.19       36.46       22.90       18.17       36.11       33.01       26.36       18.54       17.05       14.03       31.35       31.52       36.92       30.60       24.66       18.84       20.81       19.49       19.05       17.55       15.67       14.96       14.24       13.79       18.46       17.35       32.59       31.14       31.10       36.28       37.82       29.39       29.34       36.29       35.68       37.65
         6.5        10.0       0.808      12.011     202.792       2.077       31.73       31.66       37.30       23.21       18.39       36.48       33.54       26.71       18.76       17.27       14.18       31.96       31.99       37.71       30.95       25.00       19.06       21.05       19.70       19.36       17.82       15.89       15.16       14.40       13.94       18.69       17.59       33.21       31.73       31.56       37.04       38.45       29.97       29.80       36.80       36.45       38.17
         6.6        10.0       0.784      10.098     197.187       2.104       32.38       32.17       38.25       23.55       18.63       36.88       34.15       27.11       19.00       17.52       14.36       32.62       32.50       38.58       31.31       25.37       19.31       21.31       19.94       19.71       18.12       16.13       15.37       14.59       14.10       18.95       17.85       33.90       32.38       32.08       37.87       39.15       30.62       30.32       37.38       37.27       38.73
         6.7        10.0       0.759       8.393     191.281       2.131       33.10       32.74       39.30       23.92       18.89       37.32       34.85       27.54       19.26       17.79       14.55       33.36       33.07       39.52       31.68       25.77       19.57       21.57       20.18       20.08       18.45       16.39       15.61       14.79       14.29       19.23       18.14       34.66       33.10       32.65       38.75       39.91       31.34       30.89       38.02       38.13       39.33
         6.8        10.0       0.735       6.900     185.100       2.159       33.88       33.36       40.44       24.32       19.17       37.77       35.64       28.01       19.54       18.08       14.76       34.16       33.69       40.52       32.05       26.21       19.85       21.85       20.45       20.49       18.81       16.68       15.87       15.01       14.50       19.53       18.45       35.49       33.88       33.26       39.66       40.74       32.11       31.50       38.72       39.02       39.98
         6.9        10.0       0.712       5.612     178.654       2.188       34.72       34.02       41.68       24.75       19.46       38.24       36.51       28.51       19.84       18.39       15.00       35.02       34.35       41.58       32.42       26.69       20.15       22.13       20.72       20.93       19.20       16.99       16.15       15.24       14.73       19.85       18.79       36.37       34.72       33.93       40.62       41.62       32.94       32.16       39.48       39.95       40.66
         7.0        10.0       0.689       4.514     171.946       2.216       35.61       34.72       43.00       25.21       19.77       38.71       37.46       29.05       20.16       18.72       15.24       35.93       35.05       42.70       32.79       27.19       20.47       22.42       21.02       21.40       19.61       17.31       16.44       15.49       14.97       20.18       19.14       37.31       35.61       34.63       41.60       42.56       33.83       32.87       40.29       40.89       41.38
         7.1        10.0       0.667       3.590     164.986       2.243       36.55       35.47       44.39       25.68       20.09       39.19       38.47       29.61       20.48       19.07       15.50       36.89       35.79       43.86       33.17       27.73       20.79       22.71       21.32       21.90       20.04       17.66       16.75       15.76       15.23       20.52       19.51       38.30       36.55       35.37       42.62       43.55       34.76       33.61       41.14       41.86       42.13
