 #atmflag =           -2 , [M/H] = 0.00, fsed = 1.00
 #Conversion factor  L_{Jupiter} = 8.710e-10 x L_{Sun} with L_{Sun} = 3.846e+33 erg/s
 #1:log(Age/yr), 2:Mass/Mearth, 3:Radius/Rjupiter, 4:Luminosity/Ljupiter, 5:Teff/K, 6:logg/cgs, 7:NACOJ, 8:NACOH, 9:NACOKs, 10:NACOLp, 11:NACOMp, 12:CousinsR, 13:CousinsI, 14:WISE1, 15:WISE2, 16:WISE3, 17:WISE4, 18:F115W, 19:F150W, 20:F200W, 21:F277W, 22:F356W, 23:F444W, 24:F560W, 25:F770W, 26:F1000W, 27:F1280W, 28:F1500W, 29:F1800W, 30:F2100W, 31:F2550W, 32:VISIRB87, 33:VISIRSiC, 34:SPHEREY, 35:SPHEREJ, 36:SPHEREH, 37:SPHEREKs, 38:SPHEREJ2, 39:SPHEREJ3, 40:SPHEREH2, 41:SPHEREH3, 42:SPHEREK1, 43:SPHEREK2
         6.0       100.0       1.263    1077.376     499.250       2.690       23.34       21.41       19.08       15.47       13.64       33.89       29.99       17.06       13.84       11.94       10.93       23.78       21.94       19.45       17.94       16.42       14.10       14.06       13.54       12.15       11.70       11.25       11.00       10.95       10.90       12.45       11.76       24.73       23.33       21.44       19.06       25.04       22.24       20.63       22.11       18.42       21.18
         6.1       100.0       1.248     908.557     481.181       2.700       24.29       21.96       19.50       15.69       13.84       35.16       31.38       17.32       14.05       12.08       11.03       24.88       22.53       19.88       18.30       16.66       14.31       14.29       13.72       12.33       11.85       11.37       11.10       11.05       11.00       12.62       11.91       26.16       24.28       22.00       19.47       25.76       23.31       21.20       22.58       18.83       21.58
         6.2       100.0       1.233     756.392     462.393       2.710       25.24       22.56       19.99       15.95       14.06       36.45       32.77       17.61       14.28       12.25       11.12       25.96       23.17       20.38       18.71       16.91       14.55       14.53       13.90       12.52       12.02       11.50       11.21       11.15       11.09       12.80       12.08       27.59       25.23       22.62       19.94       26.50       24.36       21.82       23.10       19.30       22.02
         6.3       100.0       1.218     625.719     443.726       2.721       25.88       23.07       20.46       16.21       14.25       37.29       33.67       17.93       14.48       12.43       11.23       26.66       23.68       20.87       19.18       17.19       14.76       14.80       14.13       12.74       12.20       11.65       11.34       11.27       11.20       13.02       12.28       28.53       25.87       23.12       20.39       27.11       25.04       22.28       23.61       19.74       22.56
         6.4       100.0       1.203     512.771     424.888       2.732       26.23       23.49       20.90       16.48       14.40       37.71       34.08       18.30       14.64       12.63       11.37       27.00       24.06       21.33       19.71       17.49       14.93       15.10       14.41       12.99       12.41       11.81       11.47       11.40       11.34       13.27       12.49       28.93       26.22       23.52       20.81       27.62       25.35       22.56       24.11       20.13       23.23
         6.5       100.0       1.187     408.033     403.886       2.743       26.68       24.02       21.44       16.80       14.59       38.32       34.64       18.73       14.84       12.87       11.52       27.41       24.56       21.89       20.34       17.85       15.14       15.45       14.73       13.29       12.64       12.00       11.63       11.56       11.50       13.56       12.74       29.36       26.66       24.03       21.33       28.25       25.72       22.95       24.72       20.62       24.03
         6.6       100.0       1.173     309.106     379.143       2.754       27.70       24.94       22.26       17.23       14.92       39.91       36.13       19.25       15.18       13.13       11.68       28.44       25.47       22.72       21.09       18.31       15.49       15.88       15.08       13.62       12.92       12.20       11.82       11.72       11.65       13.89       13.03       30.53       27.68       24.94       22.12       29.35       26.71       23.79       25.57       21.40       24.96
         6.7       100.0       1.159     246.745     360.518       2.764       28.59       25.70       23.01       17.60       15.21       41.25       37.40       19.68       15.48       13.35       11.81       29.35       26.25       23.48       21.71       18.70       15.79       16.22       15.36       13.91       13.17       12.38       11.97       11.86       11.77       14.16       13.27       31.57       28.57       25.70       22.86       30.26       27.59       24.53       26.28       22.13       25.73
         6.8       100.0       1.145     208.315     347.705       2.775       29.06       26.16       23.60       17.88       15.40       41.86       37.99       20.01       15.67       13.53       11.91       29.82       26.70       24.08       22.19       19.00       15.99       16.48       15.58       14.16       13.37       12.52       12.10       11.97       11.88       14.38       13.46       32.11       29.05       26.16       23.45       30.81       28.05       24.94       26.79       22.72       26.34
         6.9       100.0       1.130     179.867     337.381       2.786       29.30       26.46       24.13       18.11       15.54       42.05       38.18       20.31       15.82       13.70       12.02       30.05       26.99       24.61       22.63       19.25       16.14       16.71       15.80       14.38       13.56       12.66       12.23       12.08       11.97       14.59       13.65       32.34       29.29       26.45       23.97       31.17       28.26       25.19       27.20       23.24       26.90
         7.0       100.0       1.114     155.790     327.797       2.799       29.46       26.71       24.65       18.33       15.67       42.12       38.26       20.60       15.95       13.88       12.12       30.19       27.22       25.13       23.07       19.51       16.27       16.94       16.01       14.62       13.75       12.81       12.36       12.19       12.07       14.80       13.84       32.49       29.45       26.69       24.49       31.48       28.38       25.37       27.59       23.76       27.48
         7.1       100.0       1.097     134.236     318.257       2.812       29.63       26.98       25.20       18.56       15.81       42.25       38.39       20.91       16.09       14.06       12.23       30.33       27.45       25.69       23.53       19.77       16.41       17.17       16.24       14.87       13.96       12.96       12.50       12.31       12.18       15.02       14.04       32.65       29.62       26.94       25.03       31.80       28.52       25.56       27.99       24.30       28.11
         7.2       100.0       1.079     114.388     308.304       2.826       29.91       27.31       25.80       18.81       15.96       42.62       38.75       21.24       16.25       14.25       12.35       30.59       27.76       26.29       24.02       20.05       16.57       17.42       16.47       15.14       14.18       13.12       12.65       12.43       12.29       15.26       14.26       32.94       29.89       27.26       25.63       32.20       28.75       25.82       28.43       24.89       28.81
         7.3       100.0       1.060      95.832     297.517       2.841       30.42       27.80       26.47       19.10       16.15       43.58       39.63       21.59       16.44       14.46       12.47       31.09       28.23       26.95       24.55       20.36       16.77       17.69       16.72       15.42       14.42       13.30       12.82       12.56       12.40       15.51       14.49       33.57       30.41       27.75       26.29       32.79       29.24       26.25       28.95       25.56       29.63
         7.4       100.0       1.042      78.507     285.558       2.857       31.29       28.53       27.25       19.43       16.40       45.34       41.26       21.99       16.70       14.69       12.61       31.98       28.93       27.72       25.14       20.73       17.03       17.99       16.99       15.73       14.68       13.49       12.99       12.71       12.52       15.78       14.74       34.66       31.27       28.46       27.05       33.65       30.10       26.93       29.59       26.32       30.60
         7.5       100.0       1.024      63.317     273.012       2.872       32.31       29.37       28.16       19.82       16.69       47.32       43.09       22.43       17.00       14.93       12.74       33.02       29.76       28.62       25.79       21.13       17.33       18.32       17.27       16.08       14.97       13.70       13.19       12.86       12.64       16.07       15.01       35.94       32.30       29.29       27.95       34.67       31.12       27.73       30.33       27.24       31.65
         7.6       100.0       1.006      50.823     260.696       2.887       33.13       30.09       29.22       20.23       16.98       48.57       44.27       22.92       17.29       15.19       12.89       33.85       30.47       29.68       26.49       21.58       17.62       18.67       17.56       16.45       15.28       13.93       13.40       13.02       12.77       16.38       15.30       36.89       33.12       30.01       29.02       35.61       31.92       28.44       31.11       28.32       32.70
         7.7       100.0       0.988      40.921     249.130       2.902       33.47       30.53       30.44       20.65       17.24       48.29       44.08       23.44       17.55       15.48       13.05       34.16       30.90       30.92       27.23       22.05       17.87       19.04       17.86       16.87       15.64       14.19       13.63       13.19       12.90       16.71       15.62       37.12       33.46       30.45       30.27       36.28       32.21       28.85       31.89       29.59       33.65
         7.8       100.0       0.971      33.172     238.478       2.918       33.26       30.64       31.80       21.08       17.44       46.36       42.42       23.99       17.76       15.79       13.21       33.88       31.01       32.29       27.99       22.54       18.07       19.42       18.18       17.32       16.02       14.48       13.89       13.37       13.04       17.07       15.97       36.54       33.25       30.56       31.66       36.63       31.92       28.93       32.65       31.00       34.49
         7.9       100.0       0.954      26.946     228.383       2.933       32.79       30.60       33.26       21.51       17.63       43.48       39.92       24.58       17.94       16.12       13.39       33.30       30.95       33.75       28.76       23.05       18.25       19.81       18.51       17.80       16.44       14.79       14.16       13.57       13.19       17.45       16.34       35.54       32.78       30.51       33.12       36.83       31.34       28.85       33.41       32.48       35.25
         8.0       100.0       0.938      21.734     218.324       2.948       32.26       30.53       34.86       21.98       17.81       40.22       37.11       25.20       18.13       16.48       13.59       32.67       30.87       35.30       29.53       23.60       18.43       20.20       18.86       18.32       16.89       15.12       14.45       13.79       13.37       17.85       16.74       34.42       32.26       30.44       34.65       37.04       30.71       28.74       34.21       34.02       35.99
         8.1       100.0       0.922      17.212     207.758       2.963       31.90       30.58       36.64       22.50       18.03       37.10       34.46       25.90       18.35       16.88       13.82       32.21       30.91       36.96       30.30       24.21       18.64       20.60       19.24       18.91       17.40       15.50       14.78       14.04       13.57       18.28       17.19       33.47       31.90       30.49       36.25       37.41       30.25       28.75       35.12       35.61       36.78
