 #atmflag =           -2 , [M/H] = 0.00, fsed = 1.00
 #Conversion factor  L_{Jupiter} = 8.710e-10 x L_{Sun} with L_{Sun} = 3.846e+33 erg/s
 #1:log(Age/yr), 2:Mass/Mearth, 3:Radius/Rjupiter, 4:Luminosity/Ljupiter, 5:Teff/K, 6:logg/cgs, 7:NACOJ, 8:NACOH, 9:NACOKs, 10:NACOLp, 11:NACOMp, 12:CousinsR, 13:CousinsI, 14:WISE1, 15:WISE2, 16:WISE3, 17:WISE4, 18:F115W, 19:F150W, 20:F200W, 21:F277W, 22:F356W, 23:F444W, 24:F560W, 25:F770W, 26:F1000W, 27:F1280W, 28:F1500W, 29:F1800W, 30:F2100W, 31:F2550W, 32:VISIRB87, 33:VISIRSiC, 34:SPHEREY, 35:SPHEREJ, 36:SPHEREH, 37:SPHEREKs, 38:SPHEREJ2, 39:SPHEREJ3, 40:SPHEREH2, 41:SPHEREH3, 42:SPHEREK1, 43:SPHEREK2
         6.0        20.0       1.361      93.771     261.149       1.925       35.45       31.54       28.46       20.14       16.98       51.46       47.22       22.57       17.29       14.32       12.13       36.28       32.09       28.96       25.64       21.39       17.67       18.16       16.71       15.44       14.36       13.10       12.57       12.24       12.03       15.48       14.38       39.36       35.40       31.54       28.24       37.12       34.26       30.20       32.30       27.52       31.27
         6.1        20.0       1.323      83.807     257.532       1.950       35.65       31.76       28.79       20.30       17.09       51.73       47.48       22.77       17.41       14.46       12.23       36.48       32.28       29.29       25.92       21.57       17.79       18.31       16.86       15.62       14.51       13.22       12.69       12.35       12.12       15.64       14.53       39.62       35.61       31.75       28.58       37.44       34.46       30.39       32.53       27.86       31.67
         6.2        20.0       1.283      73.982     253.510       1.977       35.88       32.00       29.18       20.48       17.22       52.07       47.79       22.99       17.54       14.61       12.34       36.70       32.51       29.69       26.25       21.77       17.92       18.49       17.03       15.82       14.69       13.37       12.83       12.46       12.23       15.81       14.70       39.91       35.85       31.98       28.98       37.79       34.69       30.60       32.79       28.26       32.15
         6.3        20.0       1.241      64.500     249.061       2.005       36.15       32.28       29.63       20.69       17.36       52.49       48.16       23.24       17.69       14.79       12.46       36.96       32.76       30.14       26.63       22.00       18.07       18.69       17.22       16.04       14.88       13.52       12.97       12.59       12.34       16.01       14.89       40.25       36.12       32.25       29.44       38.17       34.95       30.83       33.10       28.73       32.71
         6.4        20.0       1.199      55.540     244.170       2.036       36.45       32.58       30.15       20.92       17.52       53.01       48.60       23.53       17.86       14.98       12.59       37.24       33.05       30.68       27.06       22.25       18.23       18.91       17.43       16.29       15.10       13.70       13.14       12.73       12.45       16.22       15.10       40.62       36.42       32.54       29.99       38.59       35.24       31.10       33.43       29.29       33.36
         6.5        20.0       1.155      47.263     238.850       2.068       36.76       32.91       30.75       21.17       17.70       53.60       49.09       23.84       18.04       15.19       12.73       37.55       33.35       31.29       27.53       22.52       18.41       19.15       17.65       16.58       15.35       13.89       13.32       12.88       12.58       16.46       15.33       41.00       36.74       32.86       30.63       39.02       35.53       31.38       33.81       29.95       34.10
         6.6        20.0       1.113      39.779     233.130       2.100       37.06       33.24       31.44       21.45       17.88       54.21       49.57       24.18       18.22       15.42       12.88       37.84       33.67       32.00       28.05       22.83       18.60       19.41       17.89       16.89       15.62       14.11       13.52       13.04       12.72       16.72       15.58       41.37       37.04       33.18       31.36       39.46       35.81       31.68       34.24       30.71       34.92
         6.7        20.0       1.071      33.145     227.041       2.134       37.32       33.56       32.23       21.74       18.07       54.75       49.99       24.55       18.42       15.67       13.04       38.08       33.97       32.81       28.60       23.16       18.79       19.69       18.15       17.23       15.92       14.34       13.74       13.21       12.86       17.00       15.86       41.68       37.31       33.50       32.20       39.89       36.05       31.96       34.70       31.57       35.79
         6.8        20.0       1.030      27.354     220.609       2.167       37.52       33.86       33.15       22.06       18.26       55.11       50.26       24.96       18.61       15.94       13.22       38.27       34.25       33.72       29.16       23.52       18.98       19.98       18.42       17.61       16.25       14.60       13.97       13.40       13.02       17.29       16.16       41.90       37.51       33.79       33.15       40.30       36.21       32.22       35.21       32.54       36.70
         6.9        20.0       0.991      22.361     213.846       2.201       37.64       34.12       34.19       22.41       18.45       55.15       50.28       25.40       18.81       16.24       13.41       38.35       34.50       34.74       29.73       23.91       19.17       20.28       18.71       18.02       16.61       14.88       14.23       13.60       13.20       17.62       16.48       41.97       37.62       34.04       34.19       40.70       36.28       32.44       35.77       33.61       37.62
         7.0        20.0       0.954      18.103     206.764       2.234       37.65       34.34       35.38       22.78       18.63       54.74       49.97       25.89       19.00       16.56       13.62       38.34       34.70       35.88       30.30       24.34       19.36       20.59       19.02       18.48       17.00       15.19       14.51       13.83       13.39       17.96       16.84       41.88       37.63       34.25       35.33       41.07       36.24       32.62       36.38       34.77       38.52
